GEOID,STATE,GROUP,Sum of home_device_count
36047007200,New York,0,750
36047007400,New York,0,1316
36047007500,New York,0,637
36047007600,New York,0,1176
36047007700,New York,0,756
36047007800,New York,0,1680
36047008000,New York,0,705
36047008200,New York,0,1120
36047008400,New York,0,974
36047008500,New York,0,2674
36047008600,New York,0,65
36047008800,New York,0,470
36047009000,New York,0,647
36047009200,New York,0,841
36047009400,New York,0,1021
36047009600,New York,0,875
36047009800,New York,0,1385
36047010000,New York,0,999
36047010100,New York,0,1227
36047010200,New York,0,338
36047010400,New York,0,789
36047010600,New York,0,579
36047010800,New York,0,755
36047011000,New York,0,828
36047011200,New York,0,1475
36047011400,New York,0,527
36047011600,New York,0,786
36047011700,New York,0,491
36047011800,New York,0,473
36047011900,New York,0,403
36047012000,New York,0,234
36047012100,New York,0,395
36047012200,New York,0,1191
36047012600,New York,0,1138
36047012700,New York,0,1047
36047012801,New York,0,822
36047012901,New York,0,473
36047012902,New York,0,610
36047013000,New York,0,1773
36047013100,New York,0,696
36047013200,New York,0,657
36047013300,New York,0,873
36047013400,New York,0,1344
36047013500,New York,0,548
36047013600,New York,0,987
36047013700,New York,0,716
36047013800,New York,0,1215
36047013900,New York,0,905
36047014000,New York,0,762
36047014100,New York,0,312
36047014200,New York,0,950
36047014300,New York,0,915
36047014500,New York,0,1017
36047014700,New York,0,449
36047014800,New York,0,580
36047014900,New York,0,845
36047015000,New York,0,609
36047015100,New York,0,527
36047015200,New York,0,696
36047015300,New York,0,601
36047015400,New York,0,92
36047015500,New York,0,705
36047015700,New York,0,511
36047015900,New York,0,629
36047016000,New York,0,1799
36047016100,New York,0,398
36047016200,New York,0,496
36047016300,New York,0,494
36047016400,New York,0,191
36047016500,New York,0,654
36047016600,New York,0,753
36047016700,New York,0,530
36047016800,New York,0,600
36047016900,New York,0,580
36047017000,New York,0,1487
36047017100,New York,0,428
36047017200,New York,0,1273
36047017400,New York,0,854
36047017500,New York,0,73
36047017600,New York,0,1072
36047017700,New York,0,658
36047017800,New York,0,1425
36047017900,New York,0,993
36047018000,New York,0,1350
36047018100,New York,0,507
36047018200,New York,0,1133
36047018300,New York,0,229
36047018400,New York,0,775
36047018501,New York,0,1564
36047018600,New York,0,570
36047018700,New York,0,207
36047018800,New York,0,974
36047019000,New York,0,1530
36047019100,New York,0,735
36047019200,New York,0,608
36047019300,New York,0,1291
36047019400,New York,0,765
36047019500,New York,0,539
36047019600,New York,0,1351
36047019700,New York,0,276
36047019800,New York,0,583
36047019900,New York,0,478
36047020000,New York,0,1006
36047020100,New York,0,611
36047020200,New York,0,321
36047020300,New York,0,337
36047020400,New York,0,761
36047020500,New York,0,493
36047020600,New York,0,745
36047020700,New York,0,855
36047020800,New York,0,635
36047021000,New York,0,886
36047021100,New York,0,459
36047021200,New York,0,953
36047021300,New York,0,855
36047021400,New York,0,365
36047021500,New York,0,820
36047021600,New York,0,425
36047021700,New York,0,795
36047021800,New York,0,366
36047021900,New York,0,867
36047022000,New York,0,464
36047022100,New York,0,1107
36047022200,New York,0,535
36047022400,New York,0,718
36047022600,New York,0,815
36047022700,New York,0,1265
36047022800,New York,0,1043
36047022900,New York,0,800
36047023000,New York,0,538
36047023100,New York,0,602
36047023200,New York,0,589
36047023300,New York,0,1401
36047023400,New York,0,325
36047023500,New York,0,665
36047023600,New York,0,649
36047023800,New York,0,261
36047024000,New York,0,515
36047024100,New York,0,289
36047024200,New York,0,158
36047024300,New York,0,666
36047024400,New York,0,637
36047024500,New York,0,892
36047024600,New York,0,1266
36047024700,New York,0,828
36047024800,New York,0,713
36047024900,New York,0,670
36047025000,New York,0,914
36047025100,New York,0,1257
36047025200,New York,0,2561
36047025300,New York,0,764
36047025400,New York,0,1544
36047025500,New York,0,1117
36047025600,New York,0,1352
36047025700,New York,0,490
36047025800,New York,0,2452
36047025901,New York,0,408
36047025902,New York,0,1038
36047026000,New York,0,1250
36047026100,New York,0,1374
36047026200,New York,0,991
36047026300,New York,0,443
36047026400,New York,0,1764
36047026500,New York,0,846
36047026600,New York,0,1395
36047026700,New York,0,634
36047026800,New York,0,1401
36047026900,New York,0,837
36047027000,New York,0,1298
36047027100,New York,0,1392
36047027200,New York,0,1495
36047027300,New York,0,760
36047027400,New York,0,1142
36047027500,New York,0,1103
36047027600,New York,0,1500
36047027700,New York,0,1138
36047027800,New York,0,2524
36047027900,New York,0,1195
36047028000,New York,0,825
36047028100,New York,0,1641
36047028200,New York,0,2347
36047028300,New York,0,901
36047028400,New York,0,2663
36047028501,New York,0,326
36047028502,New York,0,1117
36047028600,New York,0,5537
36047028700,New York,0,757
36047028800,New York,0,1392
36047028900,New York,0,928
36047029000,New York,0,2957
36047029100,New York,0,722
36047029200,New York,0,2279
36047029300,New York,0,897
36047029400,New York,0,1091
36047029500,New York,0,589
36047029600,New York,0,3055
36047029700,New York,0,905
36047029800,New York,0,1857
36047029900,New York,0,1299
36047030000,New York,0,2373
36047030100,New York,0,1071
36047030200,New York,0,1876
36047030300,New York,0,1764
36047030400,New York,0,2239
36047030500,New York,0,1160
36047030600,New York,0,596
36047030700,New York,0,1468
36047030800,New York,0,1411
36047030900,New York,0,923
36047031100,New York,0,1062
36047031300,New York,0,1279
36047031400,New York,0,2244
36047031500,New York,0,1276
36047031701,New York,0,991
36047031702,New York,0,505
36047031900,New York,0,863
36047032100,New York,0,1576
36047032300,New York,0,1099
36047032500,New York,0,4507
36047032600,New York,0,3096
36047032700,New York,0,1278
36047032800,New York,0,1247
36047032900,New York,0,1190
36047033000,New York,0,1610
36047033100,New York,0,613
36047033300,New York,0,496
36047033500,New York,0,504
36047033600,New York,0,2059
36047033700,New York,0,871
36047033900,New York,0,1345
36047034000,New York,0,879
36047034100,New York,0,651
36047034200,New York,0,1900
36047034300,New York,0,1621
36047034500,New York,0,1024
36047034700,New York,0,1438
36047034800,New York,0,1158
36047034900,New York,0,2291
36047035000,New York,0,1395
36047035100,New York,0,1352
36047035200,New York,0,508
36047035300,New York,0,1270
36047035400,New York,0,1967
36047035500,New York,0,1453
36047035601,New York,0,801
36047035602,New York,0,1966
36047035700,New York,0,869
36047035900,New York,0,1715
36047036001,New York,0,1225
36047036002,New York,0,1304
36047036100,New York,0,908
36047036200,New York,0,1926
36047036300,New York,0,1899
36047036400,New York,0,1621
36047036501,New York,0,1236
36047036502,New York,0,680
36047036600,New York,0,2376
36047036700,New York,0,585
36047036900,New York,0,2106
36047037000,New York,0,2103
36047037100,New York,0,1376
36047037300,New York,0,1285
36047037401,New York,0,2236
36047037402,New York,0,2783
36047037500,New York,0,1200
36047037700,New York,0,891
36047037900,New York,0,1435
36047038100,New York,0,1441
36047038200,New York,0,1580
36047038300,New York,0,690
36047038500,New York,0,1933
36047038600,New York,0,1293
36047038700,New York,0,1093
36047038800,New York,0,1301
36047038900,New York,0,819
36047039000,New York,0,748
36047039100,New York,0,830
36047039200,New York,0,790
36047039300,New York,0,645
36047039400,New York,0,704
36047039500,New York,0,556
36047039600,New York,0,617
36047039700,New York,0,1003
36047039800,New York,0,991
36047039900,New York,0,932
36047040000,New York,0,1480
36047040100,New York,0,1012
36047040200,New York,0,1239
36047040300,New York,0,740
36047040400,New York,0,917
36047040500,New York,0,489
36047040600,New York,0,951
36047040700,New York,0,0
36047040800,New York,0,1326
36047040900,New York,0,932
36047041000,New York,0,612
36047041100,New York,0,500
36047041200,New York,0,1603
36047041300,New York,0,969
36047041401,New York,0,309
36047041402,New York,0,869
36047041500,New York,0,1212
36047041600,New York,0,335
36047041700,New York,0,1212
36047041800,New York,0,692
36047041900,New York,0,1023
36047042000,New York,0,441
36047042100,New York,0,835
36047042200,New York,0,1185
36047042300,New York,0,678
36047042400,New York,0,1370
36047042500,New York,0,616
36047042600,New York,0,1688
36047042700,New York,0,829
36047042800,New York,0,2161
36047042900,New York,0,1062
36047043000,New York,0,2162
36047043100,New York,0,881
36047043200,New York,0,1454
36047043300,New York,0,675
36047043400,New York,0,1833
36047043500,New York,0,944
36047043600,New York,0,1805
36047043700,New York,0,883
36047043800,New York,0,1077
36047043900,New York,0,994
36047044000,New York,0,842
36047044100,New York,0,1125
36047044200,New York,0,455
36047044300,New York,0,1384
36047044400,New York,0,965
36047044500,New York,0,1179
36047044600,New York,0,715
36047044700,New York,0,539
36047044800,New York,0,526
36047044900,New York,0,1281
36047045000,New York,0,338
36047045200,New York,0,511
36047045300,New York,0,831
36047045400,New York,0,363
36047045600,New York,0,1417
36047045800,New York,0,278
36047046000,New York,0,1662
36047046201,New York,0,682
36047046202,New York,0,882
36047046400,New York,0,393
36047046800,New York,0,115
36047047000,New York,0,92
36047047200,New York,0,184
36047047400,New York,0,384
36047047600,New York,0,474
36047047700,New York,0,421
36047047800,New York,0,1082
36047048000,New York,0,1066
36047048100,New York,0,282
36047048200,New York,0,3022
36047048400,New York,0,2272
36047048500,New York,0,250
36047048600,New York,0,1722
36047048800,New York,0,1884
36047048900,New York,0,1574
36047049000,New York,0,3627
36047049100,New York,0,1064
36047049200,New York,0,1473
36047049300,New York,0,1774
36047049400,New York,0,2313
36047049500,New York,0,568
36047049600,New York,0,2133
36047049700,New York,0,396
36047049800,New York,0,2068
36047049900,New York,0,159
36047050000,New York,0,938
36047050100,New York,0,282
36047050202,New York,0,377
36047050300,New York,0,197
36047050400,New York,0,1520
36047050500,New York,0,636
36047050600,New York,0,1635
36047050700,New York,0,378
36047050801,New York,0,1574
36047050803,New York,0,602
36047050804,New York,0,1192
36047050900,New York,0,9
36047051001,New York,0,1213
36047051002,New York,0,1443
36047051100,New York,0,1107
36047051200,New York,0,1434
36047051300,New York,0,739
36047051400,New York,0,1631
36047051500,New York,0,201
36047051601,New York,0,1751
36047051602,New York,0,1083
36047051700,New York,0,188
36047051800,New York,0,817
36047051900,New York,0,473
36047052000,New York,0,1645
36047052300,New York,0,662
36047052500,New York,0,854
36047052600,New York,0,1779
36047052700,New York,0,1004
36047052800,New York,0,626
36047052900,New York,0,168
36047053000,New York,0,1636
36047053100,New York,0,197
36047053200,New York,0,847
36047053300,New York,0,179
36047053400,New York,0,1740
36047053500,New York,0,181
36047053700,New York,0,124
36047053800,New York,0,2531
36047053900,New York,0,265
36047054200,New York,0,1747
36047054300,New York,0,142
36047054400,New York,0,1435
36047054500,New York,0,994
36047054600,New York,0,2312
36047054700,New York,0,420
36047054800,New York,0,570
36047054900,New York,0,495
36047055000,New York,0,1077
36047055100,New York,0,847
36047055200,New York,0,2171
36047055300,New York,0,425
36047055400,New York,0,2143
36047055500,New York,0,767
36047055600,New York,0,929
36047055700,New York,0,154
36047055800,New York,0,1103
36047056000,New York,0,1607
36047056100,New York,0,365
36047056200,New York,0,451
36047056300,New York,0,870
36047056400,New York,0,946
36047056500,New York,0,575
36047056600,New York,0,999
36047056800,New York,0,800
36047056900,New York,0,167
36047057000,New York,0,1898
36047057100,New York,0,462
36047057200,New York,0,2094
36047057300,New York,0,486
36047057400,New York,0,770
36047057500,New York,0,718
36047057600,New York,0,1376
36047057800,New York,0,1579
36047057900,New York,0,236
36047058000,New York,0,1337
36047058200,New York,0,1242
36047058400,New York,0,1416
36047058600,New York,0,1006
36047058800,New York,0,1854
36047058900,New York,0,267
36047059000,New York,0,1403
36047059100,New York,0,771
36047059200,New York,0,2569
36047059300,New York,0,413
36047059401,New York,0,4109
36047059402,New York,0,2724
36047059600,New York,0,1590
36047059800,New York,0,2338
36047060000,New York,0,4021
36047060600,New York,0,1502
36047060800,New York,0,2612
36047061002,New York,0,2256
36047061003,New York,0,1347
36047061004,New York,0,2826
36047061200,New York,0,674
36047061600,New York,0,530
36047062000,New York,0,404
36047062200,New York,0,965
36047062600,New York,0,1562
36047062800,New York,0,2968
36047063200,New York,0,549
36047063600,New York,0,980
36047063800,New York,0,886
36047064000,New York,0,548
36047064200,New York,0,1061
36047064400,New York,0,691
36047064600,New York,0,846
36047064800,New York,0,591
36047065000,New York,0,848
36047065200,New York,0,541
36047065400,New York,0,856
36047065600,New York,0,921
36047065800,New York,0,758
36047066000,New York,0,914
36047066200,New York,0,1323
36047066600,New York,0,66
36047067000,New York,0,2021
36047067200,New York,0,1118
36047067400,New York,0,1227
36047067600,New York,0,662
36047067800,New York,0,1137
36047068000,New York,0,968
36047068200,New York,0,975
36047068600,New York,0,976
36047068800,New York,0,592
36047069000,New York,0,843
36047069200,New York,0,1290
36047069601,New York,0,2174
36047069602,New York,0,3842
36047069800,New York,0,896
36047070000,New York,0,1070
36047070201,New York,0,4120
36047070202,New York,0,7
36047070203,New York,0,0
36047070600,New York,0,1528
36047072000,New York,0,560
36047072200,New York,0,1086
36047072400,New York,0,535
36047072600,New York,0,1093
36047072800,New York,0,1366
36047073000,New York,0,1113
36047073200,New York,0,652
36047073400,New York,0,988
36047073600,New York,0,2165
36047073800,New York,0,1253
36047074000,New York,0,1426
36047074200,New York,0,774
36047074400,New York,0,450
36047074600,New York,0,957
36047074800,New York,0,252
36047075000,New York,0,559
36047075200,New York,0,111
36047075400,New York,0,88
36047075600,New York,0,276
36047075800,New York,0,430
36047076000,New York,0,1016
36047076200,New York,0,2078
36047076400,New York,0,1015
36047076600,New York,0,464
36047076800,New York,0,1132
36047077000,New York,0,1094
36047077200,New York,0,977
36047077400,New York,0,1731
36047077600,New York,0,1462
36047078000,New York,0,805
36047078200,New York,0,1125
36047078400,New York,0,917
36047078600,New York,0,2137
36047078800,New York,0,1285
36047079000,New York,0,1328
36047079200,New York,0,2751
36047079400,New York,0,924
36047079601,New York,0,562
36047079602,New York,0,1594
36047079801,New York,0,901
36047079802,New York,0,1061
36047080000,New York,0,702
36047080200,New York,0,957
36047080400,New York,0,999
36047080600,New York,0,720
36047080800,New York,0,744
36047081000,New York,0,313
36047081400,New York,0,1013
36047081600,New York,0,606
36047081800,New York,0,1527
36047082000,New York,0,1602
36047082200,New York,0,2357
36047082400,New York,0,1864
36047082600,New York,0,2000
36047082800,New York,0,1792
36047083000,New York,0,2117
36047083200,New York,0,831
36047083400,New York,0,522
36047083600,New York,0,958
36047083800,New York,0,599
36047084000,New York,0,646
36047084600,New York,0,611
36047084800,New York,0,586
36047085000,New York,0,970
36047085200,New York,0,138
36047085400,New York,0,537
36047085600,New York,0,1428
36047085800,New York,0,1134
36047086000,New York,0,1303
36047086200,New York,0,1125
36047086400,New York,0,1059
36047086600,New York,0,1261
36047086800,New York,0,1662
36047087000,New York,0,1292
36047087200,New York,0,864
36047087401,New York,0,860
36047087600,New York,0,475
36047087800,New York,0,1154
36047088000,New York,0,1310
36047088200,New York,0,2385
36047088400,New York,0,1169
36047088600,New York,0,1953
36047088800,New York,0,1266
36047089000,New York,0,2018
36047089200,New York,0,1413
36047089400,New York,0,1386
36047089600,New York,0,1390
36047089800,New York,0,963
36047090000,New York,0,1663
36047090200,New York,0,1427
36047090600,New York,0,1830
36047090800,New York,0,1983
36047091000,New York,0,1486
36047091200,New York,0,2307
36047091600,New York,0,1582
36047091800,New York,0,813
36047092000,New York,0,1130
36047092200,New York,0,949
36047092400,New York,0,1603
36047092800,New York,0,637
36047093000,New York,0,1160
36047093200,New York,0,268
36047093400,New York,0,674
36047093600,New York,0,520
36047093800,New York,0,708
36047094401,New York,0,1332
36047094402,New York,0,1153
36047094600,New York,0,630
36047095000,New York,0,1129
36047095400,New York,0,1837
36047095600,New York,0,1597
36047095800,New York,0,918
36047096000,New York,0,83
36047096200,New York,0,819
36047096400,New York,0,1101
36047096600,New York,0,1111
36047096800,New York,0,549
36047097000,New York,0,965
36047097400,New York,0,1063
36047098200,New York,0,1535
36047098400,New York,0,582
36047098600,New York,0,1135
36047098800,New York,0,860
36047099000,New York,0,711
36047099200,New York,0,650
36047099400,New York,0,1345
36047099600,New York,0,1361
36047099800,New York,0,1736
36047100400,New York,0,1252
36047100600,New York,0,942
36047100800,New York,0,720
36047101000,New York,0,822
36047101200,New York,0,897
36047101400,New York,0,676
36047101600,New York,0,260
36047101800,New York,0,825
36047102000,New York,0,641
36047102200,New York,0,942
36047102400,New York,0,635
36047102600,New York,0,1094
36047102800,New York,0,501
36047103400,New York,0,1826
36047105801,New York,0,3308
36047105804,New York,0,2674
36047107000,New York,0,1539
36047107800,New York,0,1445
36047109800,New York,0,1054
36047110400,New York,0,1954
36047110600,New York,0,1882
36047111000,New York,0,1340
36047111600,New York,0,891
36047111800,New York,0,1178
36047112000,New York,0,1230
36047112200,New York,0,1024
36047112400,New York,0,1450
36047112600,New York,0,1637
36047112800,New York,0,1420
36047113000,New York,0,1173
36047113200,New York,0,705
36047113400,New York,0,1471
36047114201,New York,0,456
36047114202,New York,0,799
36047114400,New York,0,1689
36047114600,New York,0,883
36047115000,New York,0,1229
36047115200,New York,0,1370
36047115600,New York,0,1474
36047115800,New York,0,902
36047116000,New York,0,696
36047116200,New York,0,803
36047116400,New York,0,1194
36047116600,New York,0,1112
36047116800,New York,0,598
36047117000,New York,0,589
36047117201,New York,0,626
36047117202,New York,0,1251
36047117400,New York,0,1114
36047117601,New York,0,765
36047117602,New York,0,1312
36047117800,New York,0,555
36047118000,New York,0,21
36047118201,New York,0,997
36047118202,New York,0,1399
36047118400,New York,0,1742
36047118600,New York,0,1408
36047118800,New York,0,2266
36047119000,New York,0,1017
36047119200,New York,0,1621
36047119400,New York,0,1590
36047119600,New York,0,4040
36047119800,New York,0,1394
36047120000,New York,0,1292
36047120200,New York,0,1089
36047120800,New York,0,4936
36047121000,New York,0,1599
36047121400,New York,0,1757
36047122000,New York,0,2549
36047123700,New York,0,311
36047150200,New York,0,760
36047152200,New York,0,960
36047990100,New York,0,22
36059300100,New York,0,3683
36059300300,New York,0,2054
36059300400,New York,0,2889
36059300500,New York,0,3184
36059300600,New York,0,2999
36059300700,New York,0,2837
36059300800,New York,0,2242
36059300900,New York,0,3645
36059301000,New York,0,3582
36059301101,New York,0,3755
36059301102,New York,0,2887
36059301200,New York,0,3097
36059301300,New York,0,2510
36059301400,New York,0,1213
36059301500,New York,0,1436
36059301600,New York,0,3729
36059301700,New York,0,1521
36059301800,New York,0,2288
36059301900,New York,0,2129
36059302000,New York,0,4299
36059302101,New York,0,4964
36059302102,New York,0,2780
36059302200,New York,0,2527
36059302300,New York,0,2030
36059302400,New York,0,3241
36059302501,New York,0,1681
36059302502,New York,0,2019
36059302600,New York,0,1052
36059302700,New York,0,2560
36059302800,New York,0,2983
36059302900,New York,0,2486
36059303000,New York,0,3470
36059303101,New York,0,1463
36059303102,New York,0,2393
36059303201,New York,0,2178
36059303202,New York,0,2402
36059303301,New York,0,1142
36059303302,New York,0,2769
36059303400,New York,0,1386
36059303500,New York,0,4179
36059303600,New York,0,3265
36059303700,New York,0,3481
36059303800,New York,0,3422
36059303900,New York,0,2089
36059304001,New York,0,1143
36059304002,New York,0,1611
36059304100,New York,0,1259
36059304202,New York,0,1281
36059304203,New York,0,2013
36059304204,New York,0,1477
36059404300,New York,0,2524
36059404400,New York,0,1898
36059404500,New York,0,1554
36059404600,New York,0,2076
36059404700,New York,0,2844
36059404800,New York,0,3598
36059404901,New York,0,2243
36059404902,New York,0,1766
36059405000,New York,0,3161
36059405100,New York,0,3902
36059405200,New York,0,3406
36059405301,New York,0,1814
36059405302,New York,0,2394
36059405400,New York,0,5501
36059405500,New York,0,4211
36059405600,New York,0,2601
36059405700,New York,0,3304
36059405800,New York,0,2036
36059405900,New York,0,2883
36059406001,New York,0,3243
36059406002,New York,0,1754
36059406100,New York,0,1459
36059406201,New York,0,1316
36059406202,New York,0,2934
36059406300,New York,0,1661
36059406400,New York,0,2935
36059406501,New York,0,2999
36059406600,New York,0,2379
36059406701,New York,0,1167
36059406702,New York,0,1843
36059406801,New York,0,1719
36059406802,New York,0,1501
36059406900,New York,0,3001
36059407000,New York,0,2598
36059407101,New York,0,2184
36059407102,New York,0,2309
36059407201,New York,0,2177
36059407203,New York,0,1149
36059407204,New York,0,861
36059407301,New York,0,2005
36059407302,New York,0,2318
36059407401,New York,0,2181
36059407402,New York,0,1303
36059407501,New York,0,1901
36059407502,New York,0,1479
36059407600,New York,0,3614
36059407700,New York,0,3681
36059407801,New York,0,4568
36059407802,New York,0,182
36059407900,New York,0,3188
36059408000,New York,0,4400
36059408100,New York,0,5476
36059408200,New York,0,4495
36059408300,New York,0,5480
36059408400,New York,0,2675
36059408500,New York,0,5067
36059408600,New York,0,3141
36059408700,New York,0,3123
36059408800,New York,0,5441
36059408900,New York,0,4734
36059409000,New York,0,5116
36059409100,New York,0,3259
36059409200,New York,0,4664
36059409300,New York,0,3511
36059409400,New York,0,3506
36059409500,New York,0,3800
36059409600,New York,0,4392
36059409700,New York,0,4062
36059409800,New York,0,2518
36059409900,New York,0,3935
36059410000,New York,0,2153
36059410100,New York,0,2781
36059410200,New York,0,1059
36059410300,New York,0,3931
36059410400,New York,0,2539
36059410500,New York,0,3609
36059410600,New York,0,4454
36059410700,New York,0,3559
36059410800,New York,0,3455
36059410900,New York,0,3804
36059411000,New York,0,1727
36059411100,New York,0,1466
36059411200,New York,0,1987
36059411301,New York,0,1603
36059411302,New York,0,1976
36059411400,New York,0,2126
36059411500,New York,0,2441
36059411600,New York,0,822
36059411700,New York,0,4162
36059411800,New York,0,4265
36059411901,New York,0,1738
36059411902,New York,0,1862
36059412000,New York,0,3636
36059412100,New York,0,3098
36059412200,New York,0,3728
36059412301,New York,0,1177
36059412302,New York,0,1876
36059412400,New York,0,2219
36059412500,New York,0,2131
36059412600,New York,0,1921
36059412700,New York,0,1397
36059412800,New York,0,1890
36059412900,New York,0,2632
36059413001,New York,0,3321
36059413002,New York,0,2747
36059413100,New York,0,3800
36059413200,New York,0,3936
36059413300,New York,0,5088
36059413400,New York,0,4872
36059413500,New York,0,3565
36059413600,New York,0,3316
36059413700,New York,0,2806
36059413803,New York,0,1913
36059413804,New York,0,1687
36059413900,New York,0,3095
36059414001,New York,0,1691
36059414002,New York,0,1904
36059414100,New York,0,2445
36059414201,New York,0,2345
36059414202,New York,0,1539
36059414301,New York,0,1278
36059414303,New York,0,1352
36059414304,New York,0,1707
36059414400,New York,0,2117
36059414501,New York,0,2252
36059414502,New York,0,2013
36059414600,New York,0,2417
36059414700,New York,0,2703
36059414800,New York,0,4217
36059414900,New York,0,4976
36059415000,New York,0,3517
36059415101,New York,0,2284
36059415102,New York,0,5072
36059415201,New York,0,2572
36059415202,New York,0,3788
36059415300,New York,0,4104
36059415401,New York,0,4208
36059415402,New York,0,4458
36059415500,New York,0,1615
36059415600,New York,0,3555
36059415700,New York,0,4730
36059415802,New York,0,5407
36059416000,New York,0,3529
36059416100,New York,0,4781
36059416201,New York,0,1688
36059416202,New York,0,1660
36059416300,New York,0,635
36059416401,New York,0,629
36059416402,New York,0,596
36059416500,New York,0,1308
36059416600,New York,0,1347
36059416701,New York,0,1156
36059416702,New York,0,1021
36059416801,New York,0,466
36059416802,New York,0,926
36059416900,New York,0,994
36059517000,New York,0,1372
36059517101,New York,0,2113
36059517102,New York,0,1211
36059517200,New York,0,2642
36059517301,New York,0,1545
36059517302,New York,0,2269
36059517400,New York,0,1857
36059517500,New York,0,2210
36059517600,New York,0,3046
36059517701,New York,0,4536
36059517705,New York,0,1494
36059517801,New York,0,1207
36059517802,New York,0,1452
36059517901,New York,0,1643
36059517902,New York,0,937
36059518000,New York,0,2811
36059518100,New York,0,1196
36059518201,New York,0,3397
36059518203,New York,0,2267
36059518204,New York,0,4734
36059518300,New York,0,4163
36059518400,New York,0,3823
36059518501,New York,0,5141
36059518502,New York,0,2355
36059518600,New York,0,3726
36059518700,New York,0,4128
36059518800,New York,0,2424
36059518900,New York,0,5317
36059519000,New York,0,4878
36059519100,New York,0,4039
36059519200,New York,0,3842
36059519300,New York,0,3542
36059519400,New York,0,2368
36059519500,New York,0,4572
36059519601,New York,0,3603
36059519602,New York,0,1759
36059519702,New York,0,3496
36059519703,New York,0,3337
36059519704,New York,0,3232
36059519801,New York,0,2155
36059519802,New York,0,3902
36059519900,New York,0,3866
36059520001,New York,0,4609
36059520002,New York,0,3054
36059520100,New York,0,5291
36059520200,New York,0,2585
36059520300,New York,0,4187
36059520401,New York,0,2111
36059520402,New York,0,2134
36059520501,New York,0,2778
36059520502,New York,0,3367
36059520600,New York,0,4009
36059520700,New York,0,3143
36059520800,New York,0,2336
36059520900,New York,0,2637
36059521000,New York,0,3242
36059521100,New York,0,2612
36059521200,New York,0,1646
36059521301,New York,0,2066
36059521302,New York,0,4409
36059521400,New York,0,5903
36059521500,New York,0,4158
36059521601,New York,0,2535
36059521602,New York,0,2527
36059521700,New York,0,3759
36059521801,New York,0,2527
36059521802,New York,0,3372
36059521902,New York,0,3706
36059522000,New York,0,3518
36059522700,New York,0,3248
36059980100,New York,0,11
36059981100,New York,0,123
36059982100,New York,0,128
36059990100,New York,0,0
36061000100,New York,0,2
36061000201,New York,0,342
36061000202,New York,0,1450
36061000500,New York,0,9
36061000600,New York,0,1514
36061000700,New York,0,858
36061000800,New York,0,879
36061000900,New York,0,272
36061001001,New York,0,312
36061001002,New York,0,1317
36061001200,New York,0,489
36061001300,New York,0,760
36061001401,New York,0,555
36061001402,New York,0,449
36061001501,New York,0,871
36061001502,New York,0,966
36061001600,New York,0,679
36061001800,New York,0,871
36061002000,New York,0,1296
36061002100,New York,0,468
36061002201,New York,0,1526
36061002202,New York,0,326
36061002400,New York,0,823
36061002500,New York,0,1072
36061002601,New York,0,674
36061002602,New York,0,501
36061002700,New York,0,502
36061002800,New York,0,1294
36061002900,New York,0,891
36061003001,New York,0,551
36061003002,New York,0,406
36061003100,New York,0,4182
36061003200,New York,0,1023
36061003300,New York,0,402
36061003400,New York,0,534
36061003601,New York,0,282
36061003602,New York,0,195
36061003700,New York,0,278
36061003800,New York,0,769
36061003900,New York,0,473
36061004000,New York,0,742
36061004100,New York,0,688
36061004200,New York,0,338
36061004300,New York,0,307
36061004400,New York,0,1423
36061004500,New York,0,88
36061004700,New York,0,115
36061004800,New York,0,665
36061004900,New York,0,150
36061005000,New York,0,405
36061005200,New York,0,290
36061005400,New York,0,298
36061005501,New York,0,230
36061005502,New York,0,55
36061005600,New York,0,319
36061005700,New York,0,107
36061005800,New York,0,192
36061005900,New York,0,305
36061006000,New York,0,572
36061006100,New York,0,253
36061006200,New York,0,1568
36061006300,New York,0,266
36061006400,New York,0,647
36061006500,New York,0,467
36061006600,New York,0,1613
36061006700,New York,0,192
36061006800,New York,0,511
36061006900,New York,0,145
36061007000,New York,0,666
36061007100,New York,0,295
36061007200,New York,0,674
36061007300,New York,0,246
36061007400,New York,0,593
36061007500,New York,0,212
36061007600,New York,0,397
36061007700,New York,0,241
36061007800,New York,0,1011
36061007900,New York,0,440
36061008000,New York,0,657
36061008100,New York,0,542
36061008200,New York,0,319
36061008300,New York,0,712
36061008400,New York,0,123
36061008601,New York,0,400
36061008602,New York,0,235
36061008603,New York,0,443
36061008700,New York,0,466
36061008800,New York,0,711
36061008900,New York,0,910
36061009000,New York,0,618
36061009100,New York,0,559
36061009200,New York,0,278
36061009300,New York,0,967
36061009400,New York,0,141
36061009500,New York,0,271
36061009600,New York,0,102
36061009700,New York,0,1470
36061009800,New York,0,797
36061009900,New York,0,1093
36061010000,New York,0,213
36061010100,New York,0,660
36061010200,New York,0,124
36061010300,New York,0,611
36061010400,New York,0,348
36061010601,New York,0,507
36061010602,New York,0,650
36061010800,New York,0,723
36061010900,New York,0,128
36061011000,New York,0,783
36061011100,New York,0,1109
36061011201,New York,0,210
36061011202,New York,0,32
36061011203,New York,0,194
36061011300,New York,0,164
36061011401,New York,0,71
36061011402,New York,0,261
36061011500,New York,0,765
36061011600,New York,0,815
36061011700,New York,0,921
36061011800,New York,0,1028
36061011900,New York,0,370
36061012000,New York,0,326
36061012100,New York,0,3405
36061012200,New York,0,228
36061012400,New York,0,1072
