GEOID,STATE,Date,Sum of home_device_count
36061014700,New York,26-Mar,256
36061014801,New York,26-Mar,156
36061014802,New York,26-Mar,402
36061014900,New York,26-Mar,527
36061015001,New York,26-Mar,73
36061015002,New York,26-Mar,366
36061015100,New York,26-Mar,1202
36061015200,New York,26-Mar,1057
36061015300,New York,26-Mar,502
36061015400,New York,26-Mar,2600
36061015500,New York,26-Mar,1171
36061015601,New York,26-Mar,594
36061015602,New York,26-Mar,659
36061015700,New York,26-Mar,806
36061015801,New York,26-Mar,273
36061015802,New York,26-Mar,331
36061015900,New York,26-Mar,564
36061016001,New York,26-Mar,124
36061016002,New York,26-Mar,138
36061016100,New York,26-Mar,588
36061016200,New York,26-Mar,1905
36061016300,New York,26-Mar,342
36061016400,New York,26-Mar,1782
36061016500,New York,26-Mar,528
36061016600,New York,26-Mar,1542
36061016700,New York,26-Mar,688
36061016800,New York,26-Mar,1138
36061016900,New York,26-Mar,637
36061017000,New York,26-Mar,1652
36061017100,New York,26-Mar,846
36061017200,New York,26-Mar,1134
36061017300,New York,26-Mar,624
36061017401,New York,26-Mar,1660
36061017402,New York,26-Mar,314
36061017500,New York,26-Mar,759
36061017700,New York,26-Mar,1145
36061017800,New York,26-Mar,900
36061017900,New York,26-Mar,870
36061018000,New York,26-Mar,1781
36061018100,New York,26-Mar,945
36061018200,New York,26-Mar,1867
36061018300,New York,26-Mar,1044
36061018400,New York,26-Mar,2261
36061018500,New York,26-Mar,572
36061018600,New York,26-Mar,1983
36061018700,New York,26-Mar,1088
36061018800,New York,26-Mar,1188
36061018900,New York,26-Mar,2170
36061019000,New York,26-Mar,950
36061019100,New York,26-Mar,994
36061019200,New York,26-Mar,1036
36061019300,New York,26-Mar,963
36061019400,New York,26-Mar,2038
36061019500,New York,26-Mar,723
36061019600,New York,26-Mar,1219
36061019701,New York,26-Mar,194
36061019702,New York,26-Mar,435
36061019800,New York,26-Mar,372
36061019900,New York,26-Mar,411
36061020000,New York,26-Mar,484
36061020101,New York,26-Mar,43
36061020102,New York,26-Mar,942
36061020300,New York,26-Mar,243
36061020500,New York,26-Mar,595
36061020600,New York,26-Mar,1350
36061020701,New York,26-Mar,159
36061020800,New York,26-Mar,2011
36061020901,New York,26-Mar,1262
36061021000,New York,26-Mar,1668
36061021100,New York,26-Mar,1812
36061021200,New York,26-Mar,1477
36061021303,New York,26-Mar,1547
36061021400,New York,26-Mar,1017
36061021500,New York,26-Mar,1163
36061021600,New York,26-Mar,2393
36061021703,New York,26-Mar,72
36061021800,New York,26-Mar,3049
36061021900,New York,26-Mar,1698
36061022000,New York,26-Mar,1844
36061022102,New York,26-Mar,548
36061022200,New York,26-Mar,1036
36061022301,New York,26-Mar,1349
36061022302,New York,26-Mar,330
36061022400,New York,26-Mar,2605
36061022500,New York,26-Mar,1697
36061022600,New York,26-Mar,1637
36061022700,New York,26-Mar,1028
36061022800,New York,26-Mar,1883
36061022900,New York,26-Mar,1498
36061023000,New York,26-Mar,3613
36061023100,New York,26-Mar,1550
36061023200,New York,26-Mar,3659
36061023300,New York,26-Mar,1007
36061023400,New York,26-Mar,2077
36061023501,New York,26-Mar,1576
36061023502,New York,26-Mar,956
36061023600,New York,26-Mar,2577
36061023700,New York,26-Mar,1282
36061023801,New York,26-Mar,823
36061023802,New York,26-Mar,587
36061023900,New York,26-Mar,713
36061024000,New York,26-Mar,442
36061024100,New York,26-Mar,1239
36061024200,New York,26-Mar,1118
36061024301,New York,26-Mar,687
36061024302,New York,26-Mar,2389
36061024500,New York,26-Mar,2327
36061024700,New York,26-Mar,1323
36061024900,New York,26-Mar,111
36061025100,New York,26-Mar,756
36061025300,New York,26-Mar,1477
36061025500,New York,26-Mar,951
36061025700,New York,26-Mar,833
36061025900,New York,26-Mar,1258
36061026100,New York,26-Mar,1735
36061026300,New York,26-Mar,1032
36061026500,New York,26-Mar,998
36061026700,New York,26-Mar,188
36061026900,New York,26-Mar,1504
36061027100,New York,26-Mar,856
36061027300,New York,26-Mar,1131
36061027500,New York,26-Mar,395
36061027700,New York,26-Mar,1018
36061027900,New York,26-Mar,1561
36061028100,New York,26-Mar,293
36061028300,New York,26-Mar,1164
36061028500,New York,26-Mar,963
36061028700,New York,26-Mar,836
36061029100,New York,26-Mar,1203
36061029300,New York,26-Mar,1186
36061029500,New York,26-Mar,1021
36061029700,New York,26-Mar,51
36061029900,New York,26-Mar,874
36061030300,New York,26-Mar,740
36061030700,New York,26-Mar,414
36061030900,New York,26-Mar,2199
36061031100,New York,26-Mar,762
36061031703,New York,26-Mar,581
36061031704,New York,26-Mar,1165
36061031900,New York,26-Mar,1
36079010100,New York,26-Mar,1988
36079010200,New York,26-Mar,3389
36079010300,New York,26-Mar,1790
36079010400,New York,26-Mar,1506
36079010500,New York,26-Mar,2050
36079010600,New York,26-Mar,951
36079010700,New York,26-Mar,660
36079010800,New York,26-Mar,978
36079010900,New York,26-Mar,3299
36079011000,New York,26-Mar,1700
36079011100,New York,26-Mar,2835
36079011200,New York,26-Mar,2796
36079011300,New York,26-Mar,2073
36079011400,New York,26-Mar,2745
36079011500,New York,26-Mar,3500
36079011600,New York,26-Mar,2634
36079011700,New York,26-Mar,1925
36079011800,New York,26-Mar,2611
36079011900,New York,26-Mar,2328
36081000100,New York,26-Mar,1783
36081000200,New York,26-Mar,952
36081000400,New York,26-Mar,1507
36081000600,New York,26-Mar,1332
36081000700,New York,26-Mar,853
36081000800,New York,26-Mar,948
36081001000,New York,26-Mar,1568
36081001200,New York,26-Mar,1546
36081001400,New York,26-Mar,1454
36081001600,New York,26-Mar,1014
36081001800,New York,26-Mar,1454
36081001900,New York,26-Mar,1389
36081002000,New York,26-Mar,919
36081002200,New York,26-Mar,825
36081002400,New York,26-Mar,905
36081002500,New York,26-Mar,2216
36081002600,New York,26-Mar,1021
36081002800,New York,26-Mar,1556
36081003000,New York,26-Mar,1119
36081003100,New York,26-Mar,531
36081003200,New York,26-Mar,1076
36081003300,New York,26-Mar,1224
36081003400,New York,26-Mar,1139
36081003600,New York,26-Mar,2037
36081003700,New York,26-Mar,20
36081003800,New York,26-Mar,1014
36081003900,New York,26-Mar,480
36081004001,New York,26-Mar,969
36081004002,New York,26-Mar,937
36081004200,New York,26-Mar,2504
36081004300,New York,26-Mar,711
36081004401,New York,26-Mar,2322
36081004500,New York,26-Mar,737
36081004700,New York,26-Mar,1254
36081005000,New York,26-Mar,41
36081005100,New York,26-Mar,1458
36081005200,New York,26-Mar,1506
36081005300,New York,26-Mar,1359
36081005400,New York,26-Mar,2650
36081005500,New York,26-Mar,615
36081005700,New York,26-Mar,1469
36081005800,New York,26-Mar,3164
36081005900,New York,26-Mar,1228
36081006100,New York,26-Mar,1545
36081006201,New York,26-Mar,1794
36081006202,New York,26-Mar,3412
36081006300,New York,26-Mar,1436
36081006501,New York,26-Mar,1092
36081006502,New York,26-Mar,998
36081006900,New York,26-Mar,883
36081007100,New York,26-Mar,1110
36081007300,New York,26-Mar,1013
36081007500,New York,26-Mar,1177
36081007700,New York,26-Mar,428
36081007900,New York,26-Mar,1111
36081008100,New York,26-Mar,323
36081008300,New York,26-Mar,1540
36081008500,New York,26-Mar,704
36081008600,New York,26-Mar,1780
36081008700,New York,26-Mar,1585
36081008800,New York,26-Mar,1787
36081009100,New York,26-Mar,823
36081009400,New York,26-Mar,1455
36081009500,New York,26-Mar,925
36081009600,New York,26-Mar,1435
36081009700,New York,26-Mar,727
36081009800,New York,26-Mar,1204
36081009900,New York,26-Mar,41
36081010000,New York,26-Mar,886
36081010100,New York,26-Mar,600
36081010200,New York,26-Mar,1417
36081010300,New York,26-Mar,1174
36081010400,New York,26-Mar,1625
36081010500,New York,26-Mar,2054
36081010600,New York,26-Mar,2038
36081010701,New York,26-Mar,14
36081010800,New York,26-Mar,1338
36081011000,New York,26-Mar,1640
36081011100,New York,26-Mar,518
36081011200,New York,26-Mar,870
36081011300,New York,26-Mar,1066
36081011400,New York,26-Mar,508
36081011500,New York,26-Mar,655
36081011600,New York,26-Mar,834
36081011700,New York,26-Mar,1165
36081011800,New York,26-Mar,1178
36081011900,New York,26-Mar,476
36081012000,New York,26-Mar,799
36081012100,New York,26-Mar,523
36081012200,New York,26-Mar,1417
36081012301,New York,26-Mar,1103
36081012400,New York,26-Mar,754
36081012500,New York,26-Mar,622
36081012601,New York,26-Mar,1302
36081012602,New York,26-Mar,1452
36081012800,New York,26-Mar,935
36081013000,New York,26-Mar,300
36081013200,New York,26-Mar,736
36081013400,New York,26-Mar,1942
36081013500,New York,26-Mar,576
36081013600,New York,26-Mar,771
36081013700,New York,26-Mar,627
36081013800,New York,26-Mar,1597
36081014000,New York,26-Mar,1326
36081014100,New York,26-Mar,607
36081014201,New York,26-Mar,1647
36081014202,New York,26-Mar,1340
36081014300,New York,26-Mar,1239
36081014400,New York,26-Mar,1186
36081014500,New York,26-Mar,601
36081014700,New York,26-Mar,756
36081014800,New York,26-Mar,1058
36081014900,New York,26-Mar,934
36081015000,New York,26-Mar,1477
36081015100,New York,26-Mar,771
36081015200,New York,26-Mar,1302
36081015300,New York,26-Mar,701
36081015400,New York,26-Mar,1076
36081015500,New York,26-Mar,761
36081015600,New York,26-Mar,1613
36081015700,New York,26-Mar,923
36081015801,New York,26-Mar,1705
36081015802,New York,26-Mar,2126
36081015900,New York,26-Mar,1307
36081016100,New York,26-Mar,873
36081016300,New York,26-Mar,1659
36081016400,New York,26-Mar,1411
36081016600,New York,26-Mar,1544
36081016800,New York,26-Mar,1287
36081016900,New York,26-Mar,1571
36081017000,New York,26-Mar,1131
36081017100,New York,26-Mar,425
36081017200,New York,26-Mar,699
36081017400,New York,26-Mar,1138
36081017600,New York,26-Mar,1142
36081017800,New York,26-Mar,953
36081017900,New York,26-Mar,525
36081018000,New York,26-Mar,1054
36081018101,New York,26-Mar,798
36081018102,New York,26-Mar,1083
36081018200,New York,26-Mar,1145
36081018300,New York,26-Mar,2000
36081018401,New York,26-Mar,906
36081018402,New York,26-Mar,1168
36081018501,New York,26-Mar,1125
36081018502,New York,26-Mar,936
36081018600,New York,26-Mar,914
36081018700,New York,26-Mar,965
36081018800,New York,26-Mar,758
36081018900,New York,26-Mar,1296
36081019000,New York,26-Mar,970
36081019200,New York,26-Mar,947
36081019400,New York,26-Mar,1467
36081019600,New York,26-Mar,1802
36081019800,New York,26-Mar,1730
36081019900,New York,26-Mar,1084
36081020200,New York,26-Mar,703
36081020400,New York,26-Mar,1354
36081020500,New York,26-Mar,474
36081020600,New York,26-Mar,907
36081020800,New York,26-Mar,2009
36081021200,New York,26-Mar,923
36081021400,New York,26-Mar,3556
36081021600,New York,26-Mar,1347
36081021900,New York,26-Mar,126
36081022001,New York,26-Mar,2415
36081022002,New York,26-Mar,2313
36081022900,New York,26-Mar,51
36081023000,New York,26-Mar,971
36081023200,New York,26-Mar,2692
36081023500,New York,26-Mar,2661
36081023600,New York,26-Mar,2373
36081023800,New York,26-Mar,2687
36081024000,New York,26-Mar,2414
36081024300,New York,26-Mar,2040
36081024500,New York,26-Mar,1642
36081024600,New York,26-Mar,211
36081024700,New York,26-Mar,645
36081024900,New York,26-Mar,2751
36081025100,New York,26-Mar,2556
36081025301,New York,26-Mar,1476
36081025302,New York,26-Mar,751
36081025400,New York,26-Mar,6012
36081025500,New York,26-Mar,523
36081025700,New York,26-Mar,938
36081025800,New York,26-Mar,1740
36081025900,New York,26-Mar,1877
36081026000,New York,26-Mar,1177
36081026100,New York,26-Mar,3286
36081026200,New York,26-Mar,533
36081026300,New York,26-Mar,2909
36081026400,New York,26-Mar,1070
36081026500,New York,26-Mar,2028
36081026600,New York,26-Mar,533
36081026700,New York,26-Mar,3090
36081026901,New York,26-Mar,2356
36081026902,New York,26-Mar,1798
36081027000,New York,26-Mar,835
36081027100,New York,26-Mar,2849
36081027200,New York,26-Mar,1187
36081027300,New York,26-Mar,2522
36081027400,New York,26-Mar,966
36081027500,New York,26-Mar,1475
36081027600,New York,26-Mar,571
36081027700,New York,26-Mar,2937
36081027800,New York,26-Mar,796
36081027900,New York,26-Mar,2161
36081028000,New York,26-Mar,1125
36081028100,New York,26-Mar,2260
36081028200,New York,26-Mar,942
36081028300,New York,26-Mar,2378
36081028400,New York,26-Mar,2290
36081028500,New York,26-Mar,1220
36081028700,New York,26-Mar,1967
36081028800,New York,26-Mar,2502
36081028900,New York,26-Mar,1572
36081029100,New York,26-Mar,3312
36081029300,New York,26-Mar,693
36081029400,New York,26-Mar,2994
36081029500,New York,26-Mar,1431
36081029700,New York,26-Mar,1082
36081029900,New York,26-Mar,8
36081030600,New York,26-Mar,2384
36081030902,New York,26-Mar,4088
36081030903,New York,26-Mar,3120
36081030904,New York,26-Mar,1529
36081031700,New York,26-Mar,3188
36081032000,New York,26-Mar,2758
36081032700,New York,26-Mar,1592
36081032800,New York,26-Mar,1332
36081032900,New York,26-Mar,1570
36081033000,New York,26-Mar,2564
36081033100,New York,26-Mar,506
36081033401,New York,26-Mar,2059
36081033402,New York,26-Mar,5180
36081033700,New York,26-Mar,1948
36081033900,New York,26-Mar,1537
36081034700,New York,26-Mar,1459
36081035100,New York,26-Mar,1718
36081035200,New York,26-Mar,709
36081035300,New York,26-Mar,993
36081035700,New York,26-Mar,2207
36081035800,New York,26-Mar,1614
36081036100,New York,26-Mar,973
36081036300,New York,26-Mar,796
36081036500,New York,26-Mar,1570
36081036600,New York,26-Mar,1069
36081036700,New York,26-Mar,1143
36081036800,New York,26-Mar,957
36081037100,New York,26-Mar,832
36081037300,New York,26-Mar,883
36081037500,New York,26-Mar,1216
36081037600,New York,26-Mar,2308
36081037700,New York,26-Mar,1321
36081037900,New York,26-Mar,1991
36081038100,New York,26-Mar,1925
36081038301,New York,26-Mar,10
36081038302,New York,26-Mar,216
36081038400,New York,26-Mar,815
36081039400,New York,26-Mar,1141
36081039800,New York,26-Mar,705
36081039900,New York,26-Mar,1395
36081040000,New York,26-Mar,433
36081040100,New York,26-Mar,2170
36081040200,New York,26-Mar,760
36081040300,New York,26-Mar,1864
36081040400,New York,26-Mar,1663
36081040500,New York,26-Mar,1206
36081040700,New York,26-Mar,2326
36081040900,New York,26-Mar,1293
36081041100,New York,26-Mar,1078
36081041300,New York,26-Mar,1533
36081041400,New York,26-Mar,2327
36081041500,New York,26-Mar,1228
36081042400,New York,26-Mar,878
36081042600,New York,26-Mar,13
36081042700,New York,26-Mar,1597
36081043200,New York,26-Mar,669
36081043400,New York,26-Mar,511
36081043701,New York,26-Mar,1110
36081043702,New York,26-Mar,2606
36081043900,New York,26-Mar,1304
36081044000,New York,26-Mar,3065
36081044301,New York,26-Mar,1737
36081044302,New York,26-Mar,2518
36081044400,New York,26-Mar,2308
36081044601,New York,26-Mar,1621
36081044602,New York,26-Mar,3797
36081044800,New York,26-Mar,2325
36081045000,New York,26-Mar,1167
36081045200,New York,26-Mar,788
36081045400,New York,26-Mar,3598
36081045500,New York,26-Mar,8109
36081045600,New York,26-Mar,739
36081045700,New York,26-Mar,1245
36081045800,New York,26-Mar,1529
36081045900,New York,26-Mar,1588
36081046000,New York,26-Mar,4098
36081046100,New York,26-Mar,813
36081046200,New York,26-Mar,5366
36081046300,New York,26-Mar,1308
36081046400,New York,26-Mar,661
36081046500,New York,26-Mar,1336
36081046600,New York,26-Mar,2271
36081046700,New York,26-Mar,1903
36081046800,New York,26-Mar,2420
36081046900,New York,26-Mar,2579
36081047000,New York,26-Mar,1691
36081047100,New York,26-Mar,1301
36081047200,New York,26-Mar,1842
36081047300,New York,26-Mar,1653
36081047500,New York,26-Mar,1954
36081047600,New York,26-Mar,476
36081047800,New York,26-Mar,2313
36081047900,New York,26-Mar,2549
36081048000,New York,26-Mar,2119
36081048100,New York,26-Mar,2483
36081048200,New York,26-Mar,1075
36081048300,New York,26-Mar,2250
36081048400,New York,26-Mar,2639
36081048500,New York,26-Mar,2050
36081048900,New York,26-Mar,623
36081049200,New York,26-Mar,2745
36081049301,New York,26-Mar,806
36081049302,New York,26-Mar,1305
36081049500,New York,26-Mar,786
36081049600,New York,26-Mar,1535
36081049700,New York,26-Mar,1147
36081049900,New York,26-Mar,2221
36081050000,New York,26-Mar,2196
36081050201,New York,26-Mar,454
36081050202,New York,26-Mar,661
36081050400,New York,26-Mar,901
36081050500,New York,26-Mar,1063
36081050600,New York,26-Mar,630
36081050700,New York,26-Mar,1505
36081050800,New York,26-Mar,1135
36081051000,New York,26-Mar,803
36081051100,New York,26-Mar,1155
36081051200,New York,26-Mar,1334
36081051300,New York,26-Mar,1026
36081051500,New York,26-Mar,1469
36081051600,New York,26-Mar,834
36081051700,New York,26-Mar,592
36081051800,New York,26-Mar,809
36081052000,New York,26-Mar,251
36081052100,New York,26-Mar,1127
36081052200,New York,26-Mar,614
36081052400,New York,26-Mar,494
36081052500,New York,26-Mar,966
36081052600,New York,26-Mar,790
36081052800,New York,26-Mar,859
36081053000,New York,26-Mar,978
36081053100,New York,26-Mar,1092
36081053200,New York,26-Mar,951
36081053401,New York,26-Mar,510
36081053500,New York,26-Mar,850
36081053601,New York,26-Mar,566
36081053800,New York,26-Mar,810
36081053900,New York,26-Mar,1032
36081054000,New York,26-Mar,2592
36081054200,New York,26-Mar,3322
36081054500,New York,26-Mar,790
36081054700,New York,26-Mar,1026
36081054800,New York,26-Mar,928
36081054900,New York,26-Mar,1437
36081055100,New York,26-Mar,2022
36081055200,New York,26-Mar,1736
36081055300,New York,26-Mar,737
36081055400,New York,26-Mar,1160
36081055500,New York,26-Mar,997
36081055600,New York,26-Mar,1228
36081055700,New York,26-Mar,1223
36081055800,New York,26-Mar,796
36081055900,New York,26-Mar,501
36081056000,New York,26-Mar,1125
36081056100,New York,26-Mar,153
36081056200,New York,26-Mar,782
36081056400,New York,26-Mar,742
36081056500,New York,26-Mar,493
36081056600,New York,26-Mar,925
36081056700,New York,26-Mar,1777
36081056800,New York,26-Mar,2448
36081057700,New York,26-Mar,1785
36081057900,New York,26-Mar,746
36081058000,New York,26-Mar,1338
36081058100,New York,26-Mar,1119
36081058200,New York,26-Mar,1944
36081058300,New York,26-Mar,821
36081058500,New York,26-Mar,904
36081058700,New York,26-Mar,1340
36081058900,New York,26-Mar,1303
36081059000,New York,26-Mar,457
36081059100,New York,26-Mar,1152
36081059200,New York,26-Mar,339
36081059300,New York,26-Mar,1397
36081059400,New York,26-Mar,685
36081059500,New York,26-Mar,2099
36081059600,New York,26-Mar,331
36081059800,New York,26-Mar,483
36081059900,New York,26-Mar,725
36081060000,New York,26-Mar,442
36081060100,New York,26-Mar,1499
36081060300,New York,26-Mar,516
36081060600,New York,26-Mar,443
36081060701,New York,26-Mar,38
36081060800,New York,26-Mar,513
36081061000,New York,26-Mar,567
36081061200,New York,26-Mar,465
36081061301,New York,26-Mar,2120
36081061302,New York,26-Mar,0
36081061400,New York,26-Mar,613
36081061601,New York,26-Mar,791
36081061602,New York,26-Mar,568
36081061800,New York,26-Mar,596
36081061900,New York,26-Mar,1429
36081062000,New York,26-Mar,539
36081062100,New York,26-Mar,1640
36081062200,New York,26-Mar,745
36081062300,New York,26-Mar,1032
36081062500,New York,26-Mar,1991
36081062600,New York,26-Mar,1081
36081062700,New York,26-Mar,1517
36081062900,New York,26-Mar,2887
36081063000,New York,26-Mar,512
36081063200,New York,26-Mar,1004
36081063301,New York,26-Mar,505
36081063302,New York,26-Mar,867
36081063500,New York,26-Mar,982
36081063700,New York,26-Mar,2119
36081063800,New York,26-Mar,1255
36081063900,New York,26-Mar,1271
36081064101,New York,26-Mar,696
36081064102,New York,26-Mar,343
36081064500,New York,26-Mar,1386
36081064600,New York,26-Mar,1109
36081065000,New York,26-Mar,808
36081065400,New York,26-Mar,1451
36081065501,New York,26-Mar,1
36081065600,New York,26-Mar,2169
36081065702,New York,26-Mar,678
36081065703,New York,26-Mar,1405
36081065900,New York,26-Mar,669
36081066000,New York,26-Mar,1230
36081066100,New York,26-Mar,950
36081066300,New York,26-Mar,1541
36081066400,New York,26-Mar,4044
36081066501,New York,26-Mar,1631
36081066701,New York,26-Mar,1224
36081066900,New York,26-Mar,1018
36081067100,New York,26-Mar,1408
36081067700,New York,26-Mar,664
36081067900,New York,26-Mar,1753
36081068000,New York,26-Mar,2279
36081068200,New York,26-Mar,346
36081068300,New York,26-Mar,2284
36081068700,New York,26-Mar,1631
36081069000,New York,26-Mar,1512
36081069300,New York,26-Mar,1139
36081069400,New York,26-Mar,1247
36081069500,New York,26-Mar,1305
36081069701,New York,26-Mar,1483
36081069702,New York,26-Mar,1715
36081070300,New York,26-Mar,1073
36081070700,New York,26-Mar,863
36081070900,New York,26-Mar,667
36081071100,New York,26-Mar,1279
36081071303,New York,26-Mar,1644
36081071304,New York,26-Mar,1910
36081071305,New York,26-Mar,1226
36081071306,New York,26-Mar,2550
36081071600,New York,26-Mar,1216
36081071701,New York,26-Mar,2653
36081071702,New York,26-Mar,2893
36081071900,New York,26-Mar,1007
36081072100,New York,26-Mar,1819
36081072300,New York,26-Mar,419
36081072900,New York,26-Mar,783
36081073100,New York,26-Mar,556
36081073700,New York,26-Mar,631
36081073900,New York,26-Mar,1430
36081074100,New York,26-Mar,1344
36081074300,New York,26-Mar,1756
36081074500,New York,26-Mar,1961
36081074700,New York,26-Mar,1443
36081074900,New York,26-Mar,551
36081075701,New York,26-Mar,1083
36081075702,New York,26-Mar,1511
36081076901,New York,26-Mar,1413
36081076902,New York,26-Mar,386
36081077300,New York,26-Mar,850
36081077500,New York,26-Mar,1140
36081077902,New York,26-Mar,871
36081077903,New York,26-Mar,893
36081077904,New York,26-Mar,2055
36081077905,New York,26-Mar,1108
36081077906,New York,26-Mar,997
36081077907,New York,26-Mar,1157
36081077908,New York,26-Mar,1817
36081078800,New York,26-Mar,571
36081079000,New York,26-Mar,1609
36081079200,New York,26-Mar,1415
36081079300,New York,26-Mar,8
36081079701,New York,26-Mar,1879
36081079702,New York,26-Mar,894
36081079900,New York,26-Mar,839
36081080301,New York,26-Mar,1239
36081080302,New York,26-Mar,1415
36081080900,New York,26-Mar,2435
36081081400,New York,26-Mar,1647
36081081800,New York,26-Mar,2137
36081083700,New York,26-Mar,1585
36081083800,New York,26-Mar,2045
36081084000,New York,26-Mar,2841
36081084500,New York,26-Mar,1472
36081084601,New York,26-Mar,1218
36081084602,New York,26-Mar,863
36081084900,New York,26-Mar,1305
36081085300,New York,26-Mar,1768
36081085500,New York,26-Mar,1936
36081085700,New York,26-Mar,1737
36081085900,New York,26-Mar,1119
36081086100,New York,26-Mar,296
36081086300,New York,26-Mar,2391
36081086400,New York,26-Mar,1831
36081086500,New York,26-Mar,1988
36081086900,New York,26-Mar,732
36081087100,New York,26-Mar,1666
36081088400,New York,26-Mar,4397
36081088901,New York,26-Mar,4864
36081089200,New York,26-Mar,5465
36081090700,New York,26-Mar,863
36081091601,New York,26-Mar,942
36081091602,New York,26-Mar,33
36081091800,New York,26-Mar,0
36081091900,New York,26-Mar,1751
36081092200,New York,26-Mar,452
36081092500,New York,26-Mar,1492
36081092800,New York,26-Mar,1041
36081092900,New York,26-Mar,2833
36081093401,New York,26-Mar,1054
36081093402,New York,26-Mar,857
36081093800,New York,26-Mar,1148
36081093900,New York,26-Mar,2130
36081094201,New York,26-Mar,697
36081094202,New York,26-Mar,1354
36081094203,New York,26-Mar,1844
36081094500,New York,26-Mar,1705
36081094700,New York,26-Mar,1069
36081095400,New York,26-Mar,2106
36081096400,New York,26-Mar,2095
36081097202,New York,26-Mar,673
36081097203,New York,26-Mar,2394
36081097204,New York,26-Mar,929
36081097300,New York,26-Mar,1687
36081098100,New York,26-Mar,1068
36081098700,New York,26-Mar,1027
36081099100,New York,26-Mar,2842
36081099200,New York,26-Mar,1286
36081099701,New York,26-Mar,1172
36081099703,New York,26-Mar,1926
36081099704,New York,26-Mar,3312
36081099705,New York,26-Mar,1064
36081099801,New York,26-Mar,2059
36081099802,New York,26-Mar,1324
36081099900,New York,26-Mar,13
36081100801,New York,26-Mar,654
36081100802,New York,26-Mar,2941
36081101001,New York,26-Mar,2532
36081101002,New York,26-Mar,803
36081101700,New York,26-Mar,3309
36081102900,New York,26-Mar,2058
36081103201,New York,26-Mar,2185
36081103202,New York,26-Mar,998
36081103300,New York,26-Mar,2014
36081103900,New York,26-Mar,2856
36081104700,New York,26-Mar,4198
36081105900,New York,26-Mar,2276
36081107201,New York,26-Mar,902
36081107202,New York,26-Mar,21
36081108500,New York,26-Mar,1456
36081109300,New York,26-Mar,1478
36081109700,New York,26-Mar,508
36081109900,New York,26-Mar,1623
36081111300,New York,26-Mar,1156
36081112300,New York,26-Mar,1245
36081112900,New York,26-Mar,1021
36081113300,New York,26-Mar,783
36081113900,New York,26-Mar,1520
36081114100,New York,26-Mar,1347
36081114700,New York,26-Mar,1232
36081115100,New York,26-Mar,444
36081115500,New York,26-Mar,1552
36081115700,New York,26-Mar,951
36081115900,New York,26-Mar,1662
36081116100,New York,26-Mar,1812
36081116300,New York,26-Mar,2754
36081116700,New York,26-Mar,510
36081117100,New York,26-Mar,1138
36081117500,New York,26-Mar,3274
36081118100,New York,26-Mar,997
36081118500,New York,26-Mar,846
36081118700,New York,26-Mar,560
36081118900,New York,26-Mar,938
36081119100,New York,26-Mar,1711
36081119300,New York,26-Mar,953
36081119500,New York,26-Mar,524
36081119900,New York,26-Mar,449
36081120100,New York,26-Mar,379
36081120300,New York,26-Mar,766
36081120500,New York,26-Mar,555
36081120700,New York,26-Mar,1277
36081121500,New York,26-Mar,1175
36081122300,New York,26-Mar,1237
36081122701,New York,26-Mar,3945
36081122702,New York,26-Mar,3050
36081124100,New York,26-Mar,1190
36081124700,New York,26-Mar,1926
36081125700,New York,26-Mar,1848
36081126500,New York,26-Mar,717
36081126700,New York,26-Mar,1025
36081127700,New York,26-Mar,1479
36081128300,New York,26-Mar,14
36081129102,New York,26-Mar,1779
36081129103,New York,26-Mar,1486
36081129104,New York,26-Mar,1960
36081130100,New York,26-Mar,2104
36081133300,New York,26-Mar,975
36081133900,New York,26-Mar,777
36081134100,New York,26-Mar,1985
36081134700,New York,26-Mar,7928
36081136700,New York,26-Mar,2464
36081137700,New York,26-Mar,4389
36081138501,New York,26-Mar,2584
36081138502,New York,26-Mar,96
36081139900,New York,26-Mar,579
36081140300,New York,26-Mar,1161
36081140901,New York,26-Mar,648
36081140902,New York,26-Mar,1633
36081141700,New York,26-Mar,2793
36081142900,New York,26-Mar,2029
36081143500,New York,26-Mar,1262
36081144100,New York,26-Mar,1590
36081144700,New York,26-Mar,2358
36081145101,New York,26-Mar,760
36081145102,New York,26-Mar,1624
36081145900,New York,26-Mar,1692
36081146300,New York,26-Mar,1620
36081146700,New York,26-Mar,1228
36081147100,New York,26-Mar,1781
36081147900,New York,26-Mar,2493
36081148300,New York,26-Mar,1916
36081150701,New York,26-Mar,1602
36081150702,New York,26-Mar,2027
36081152901,New York,26-Mar,3535
36081152902,New York,26-Mar,1848
36081155101,New York,26-Mar,350
36081155102,New York,26-Mar,3798
36081156700,New York,26-Mar,645
36081157101,New York,26-Mar,4042
36081157102,New York,26-Mar,1516
36081157901,New York,26-Mar,2373
36081157902,New York,26-Mar,2517
36081157903,New York,26-Mar,2692
36081161700,New York,26-Mar,2030
36081162100,New York,26-Mar,3360
36081990100,New York,26-Mar,11
36085000300,New York,26-Mar,928
36085000600,New York,26-Mar,744
36085000700,New York,26-Mar,1727
36085000800,New York,26-Mar,2296
36085000900,New York,26-Mar,504
36085001100,New York,26-Mar,1493
36085001700,New York,26-Mar,671
36085001800,New York,26-Mar,135
36085002001,New York,26-Mar,744
36085002002,New York,26-Mar,1454
36085002100,New York,26-Mar,1641
36085002700,New York,26-Mar,501
36085002900,New York,26-Mar,2533
36085003300,New York,26-Mar,1445
