GEOID,STATE,GROUP,Sum of home_device_count
36047006700,New York,0,159
36047006800,New York,0,2152
36047006900,New York,0,553
36047007000,New York,0,909
36047007100,New York,0,1448
36047007200,New York,0,846
36047007400,New York,0,1491
36047007500,New York,0,464
36047007600,New York,0,1048
36047007700,New York,0,838
36047007800,New York,0,1576
36047008000,New York,0,771
36047008200,New York,0,853
36047008400,New York,0,1037
36047008500,New York,0,3164
36047008600,New York,0,39
36047008800,New York,0,602
36047009000,New York,0,627
36047009200,New York,0,919
36047009400,New York,0,954
36047009600,New York,0,726
36047009800,New York,0,1121
36047010000,New York,0,1027
36047010100,New York,0,1192
36047010200,New York,0,453
36047010400,New York,0,574
36047010600,New York,0,603
36047010800,New York,0,670
36047011000,New York,0,535
36047011200,New York,0,1233
36047011400,New York,0,753
36047011600,New York,0,789
36047011700,New York,0,497
36047011800,New York,0,453
36047011900,New York,0,311
36047012000,New York,0,292
36047012100,New York,0,301
36047012200,New York,0,1251
36047012600,New York,0,925
36047012700,New York,0,1330
36047012801,New York,0,787
36047012901,New York,0,680
36047012902,New York,0,621
36047013000,New York,0,1567
36047013100,New York,0,747
36047013200,New York,0,720
36047013300,New York,0,852
36047013400,New York,0,1011
36047013500,New York,0,437
36047013600,New York,0,1031
36047013700,New York,0,657
36047013800,New York,0,1030
36047013900,New York,0,988
36047014000,New York,0,823
36047014100,New York,0,403
36047014200,New York,0,973
36047014300,New York,0,812
36047014500,New York,0,920
36047014700,New York,0,459
36047014800,New York,0,585
36047014900,New York,0,965
36047015000,New York,0,602
36047015100,New York,0,511
36047015200,New York,0,716
36047015300,New York,0,654
36047015400,New York,0,83
36047015500,New York,0,721
36047015700,New York,0,559
36047015900,New York,0,580
36047016000,New York,0,1965
36047016100,New York,0,451
36047016200,New York,0,399
36047016300,New York,0,628
36047016400,New York,0,136
36047016500,New York,0,554
36047016600,New York,0,505
36047016700,New York,0,392
36047016800,New York,0,500
36047016900,New York,0,608
36047017000,New York,0,1392
36047017100,New York,0,748
36047017200,New York,0,965
36047017400,New York,0,656
36047017500,New York,0,25
36047017600,New York,0,804
36047017700,New York,0,490
36047017800,New York,0,1421
36047017900,New York,0,1282
36047018000,New York,0,1361
36047018100,New York,0,499
36047018200,New York,0,1054
36047018300,New York,0,144
36047018400,New York,0,539
36047018501,New York,0,1563
36047018600,New York,0,486
36047018700,New York,0,192
36047018800,New York,0,986
36047019000,New York,0,1591
36047019100,New York,0,730
36047019200,New York,0,414
36047019300,New York,0,1590
36047019400,New York,0,903
36047019500,New York,0,405
36047019600,New York,0,1138
36047019700,New York,0,328
36047019800,New York,0,666
36047019900,New York,0,481
36047020000,New York,0,990
36047020100,New York,0,531
36047020200,New York,0,310
36047020300,New York,0,321
36047020400,New York,0,543
36047020500,New York,0,351
36047020600,New York,0,483
36047020700,New York,0,464
36047020800,New York,0,667
36047021000,New York,0,581
36047021100,New York,0,413
36047021200,New York,0,844
36047021300,New York,0,818
36047021400,New York,0,287
36047021500,New York,0,731
36047021600,New York,0,264
36047021700,New York,0,771
36047021800,New York,0,433
36047021900,New York,0,908
36047022000,New York,0,533
36047022100,New York,0,985
36047022200,New York,0,475
36047022400,New York,0,726
36047022600,New York,0,612
36047022700,New York,0,1243
36047022800,New York,0,1127
36047022900,New York,0,741
36047023000,New York,0,568
36047023100,New York,0,407
36047023200,New York,0,560
36047023300,New York,0,1492
36047023400,New York,0,257
36047023500,New York,0,648
36047023600,New York,0,558
36047023800,New York,0,386
36047024000,New York,0,356
36047024100,New York,0,378
36047024200,New York,0,183
36047024300,New York,0,607
36047024400,New York,0,602
36047024500,New York,0,1056
36047024600,New York,0,972
36047024700,New York,0,859
36047024800,New York,0,930
36047024900,New York,0,922
36047025000,New York,0,783
36047025100,New York,0,1164
36047025200,New York,0,2113
36047025300,New York,0,556
36047025400,New York,0,1329
36047025500,New York,0,1558
36047025600,New York,0,1175
36047025700,New York,0,497
36047025800,New York,0,1974
36047025901,New York,0,388
36047025902,New York,0,1145
36047026000,New York,0,894
36047026100,New York,0,1340
36047026200,New York,0,1002
36047026300,New York,0,550
36047026400,New York,0,1408
36047026500,New York,0,855
36047026600,New York,0,1272
36047026700,New York,0,686
36047026800,New York,0,1467
36047026900,New York,0,1068
36047027000,New York,0,884
36047027100,New York,0,1092
36047027200,New York,0,1180
36047027300,New York,0,780
36047027400,New York,0,987
36047027500,New York,0,1081
36047027600,New York,0,1277
36047027700,New York,0,1263
36047027800,New York,0,1936
36047027900,New York,0,986
36047028000,New York,0,804
36047028100,New York,0,1485
36047028200,New York,0,2027
36047028300,New York,0,1145
36047028400,New York,0,2443
36047028501,New York,0,481
36047028502,New York,0,1210
36047028600,New York,0,4384
36047028700,New York,0,713
36047028800,New York,0,1320
36047028900,New York,0,1151
36047029000,New York,0,2553
36047029100,New York,0,542
36047029200,New York,0,1924
36047029300,New York,0,962
36047029400,New York,0,1163
36047029500,New York,0,606
36047029600,New York,0,2696
36047029700,New York,0,1005
36047029800,New York,0,1464
36047029900,New York,0,1227
36047030000,New York,0,1948
36047030100,New York,0,1162
36047030200,New York,0,1679
36047030300,New York,0,2031
36047030400,New York,0,2112
36047030500,New York,0,1498
36047030600,New York,0,789
36047030700,New York,0,1748
36047030800,New York,0,1057
36047030900,New York,0,801
36047031100,New York,0,1042
36047031300,New York,0,1236
36047031400,New York,0,1762
36047031500,New York,0,1242
36047031701,New York,0,904
36047031702,New York,0,505
36047031900,New York,0,824
36047032100,New York,0,1471
36047032300,New York,0,994
36047032500,New York,0,4014
36047032600,New York,0,2844
36047032700,New York,0,1211
36047032800,New York,0,1106
36047032900,New York,0,1093
36047033000,New York,0,1340
36047033100,New York,0,657
36047033300,New York,0,758
36047033500,New York,0,604
36047033600,New York,0,1656
36047033700,New York,0,980
36047033900,New York,0,1058
36047034000,New York,0,831
36047034100,New York,0,707
36047034200,New York,0,2321
36047034300,New York,0,1608
36047034500,New York,0,882
36047034700,New York,0,1439
36047034800,New York,0,1146
36047034900,New York,0,2499
36047035000,New York,0,1341
36047035100,New York,0,1369
36047035200,New York,0,373
36047035300,New York,0,2280
36047035400,New York,0,2005
36047035500,New York,0,1399
36047035601,New York,0,935
36047035602,New York,0,1770
36047035700,New York,0,861
36047035900,New York,0,1727
36047036001,New York,0,975
36047036002,New York,0,1363
36047036100,New York,0,1192
36047036200,New York,0,2104
36047036300,New York,0,1839
36047036400,New York,0,1401
36047036501,New York,0,1311
36047036502,New York,0,777
36047036600,New York,0,2469
36047036700,New York,0,541
36047036900,New York,0,2275
36047037000,New York,0,1956
36047037100,New York,0,1278
36047037300,New York,0,1398
36047037401,New York,0,1634
36047037402,New York,0,2680
36047037500,New York,0,1232
36047037700,New York,0,1092
36047037900,New York,0,1429
36047038100,New York,0,1405
36047038200,New York,0,1918
36047038300,New York,0,930
36047038500,New York,0,1016
36047038600,New York,0,973
36047038700,New York,0,1514
36047038800,New York,0,1256
36047038900,New York,0,911
36047039000,New York,0,647
36047039100,New York,0,936
36047039200,New York,0,736
36047039300,New York,0,819
36047039400,New York,0,686
36047039500,New York,0,546
36047039600,New York,0,538
36047039700,New York,0,953
36047039800,New York,0,1022
36047039900,New York,0,1018
36047040000,New York,0,1239
36047040100,New York,0,963
36047040200,New York,0,1026
36047040300,New York,0,807
36047040400,New York,0,703
36047040500,New York,0,608
36047040600,New York,0,795
36047040700,New York,0,8
36047040800,New York,0,1278
36047040900,New York,0,1186
36047041000,New York,0,694
36047041100,New York,0,458
36047041200,New York,0,1180
36047041300,New York,0,1013
36047041401,New York,0,347
36047041402,New York,0,624
36047041500,New York,0,1131
36047041600,New York,0,334
36047041700,New York,0,945
36047041800,New York,0,853
36047041900,New York,0,1152
36047042000,New York,0,504
36047042100,New York,0,1069
36047042200,New York,0,1076
36047042300,New York,0,770
36047042400,New York,0,1400
36047042500,New York,0,585
36047042600,New York,0,1404
36047042700,New York,0,890
36047042800,New York,0,1916
36047042900,New York,0,1001
36047043000,New York,0,2028
36047043100,New York,0,922
36047043200,New York,0,1487
36047043300,New York,0,818
36047043400,New York,0,1466
36047043500,New York,0,1028
36047043600,New York,0,1324
36047043700,New York,0,1108
36047043800,New York,0,1099
36047043900,New York,0,1179
36047044000,New York,0,681
36047044100,New York,0,1019
36047044200,New York,0,488
36047044300,New York,0,1324
36047044400,New York,0,870
36047044500,New York,0,1122
36047044600,New York,0,663
36047044700,New York,0,505
36047044800,New York,0,458
36047044900,New York,0,1118
36047045000,New York,0,223
36047045200,New York,0,605
36047045300,New York,0,604
36047045400,New York,0,331
36047045600,New York,0,1120
36047045800,New York,0,245
36047046000,New York,0,1623
36047046201,New York,0,585
36047046202,New York,0,468
36047046400,New York,0,311
36047046800,New York,0,155
36047047000,New York,0,88
36047047200,New York,0,199
36047047400,New York,0,406
36047047600,New York,0,505
36047047700,New York,0,434
36047047800,New York,0,1178
36047048000,New York,0,955
36047048100,New York,0,420
36047048200,New York,0,3081
36047048400,New York,0,2237
36047048500,New York,0,441
36047048600,New York,0,1456
36047048800,New York,0,1540
36047048900,New York,0,1727
36047049000,New York,0,2973
36047049100,New York,0,1796
36047049200,New York,0,1696
36047049300,New York,0,1876
36047049400,New York,0,1630
36047049500,New York,0,550
36047049600,New York,0,2000
36047049700,New York,0,272
36047049800,New York,0,1776
36047049900,New York,0,130
36047050000,New York,0,769
36047050100,New York,0,385
36047050202,New York,0,412
36047050300,New York,0,472
36047050400,New York,0,1406
36047050500,New York,0,906
36047050600,New York,0,1350
36047050700,New York,0,340
36047050801,New York,0,1373
36047050803,New York,0,680
36047050804,New York,0,1362
36047050900,New York,0,255
36047051001,New York,0,1161
36047051002,New York,0,1543
36047051100,New York,0,838
36047051200,New York,0,1577
36047051300,New York,0,897
36047051400,New York,0,2185
36047051500,New York,0,180
36047051601,New York,0,1575
36047051602,New York,0,1227
36047051700,New York,0,128
36047051800,New York,0,888
36047051900,New York,0,516
36047052000,New York,0,1527
36047052300,New York,0,659
36047052500,New York,0,855
36047052600,New York,0,1697
36047052700,New York,0,957
36047052800,New York,0,663
36047052900,New York,0,169
36047053000,New York,0,1539
36047053100,New York,0,160
36047053200,New York,0,528
36047053300,New York,0,130
36047053400,New York,0,1816
36047053500,New York,0,212
36047053700,New York,0,96
36047053800,New York,0,2327
36047053900,New York,0,284
36047054200,New York,0,1465
36047054300,New York,0,157
36047054400,New York,0,1399
36047054500,New York,0,1006
36047054600,New York,0,2156
36047054700,New York,0,373
36047054800,New York,0,382
36047054900,New York,0,367
36047055000,New York,0,1195
36047055100,New York,0,805
36047055200,New York,0,1970
36047055300,New York,0,404
36047055400,New York,0,2311
36047055500,New York,0,834
36047055600,New York,0,1006
36047055700,New York,0,220
36047055800,New York,0,1124
36047056000,New York,0,1388
36047056100,New York,0,455
36047056200,New York,0,327
36047056300,New York,0,878
36047056400,New York,0,856
36047056500,New York,0,475
36047056600,New York,0,1211
36047056800,New York,0,626
36047056900,New York,0,238
36047057000,New York,0,1686
36047057100,New York,0,415
36047057200,New York,0,2628
36047057300,New York,0,342
36047057400,New York,0,685
36047057500,New York,0,698
36047057600,New York,0,1104
36047057800,New York,0,1589
36047057900,New York,0,358
36047058000,New York,0,1431
36047058200,New York,0,1160
36047058400,New York,0,1269
36047058600,New York,0,694
36047058800,New York,0,1682
36047058900,New York,0,358
36047059000,New York,0,1274
36047059100,New York,0,610
36047059200,New York,0,2023
36047059300,New York,0,396
36047059401,New York,0,3699
36047059402,New York,0,2356
36047059600,New York,0,1554
36047059800,New York,0,1932
36047060000,New York,0,3419
36047060600,New York,0,1332
36047060800,New York,0,2260
36047061002,New York,0,1859
36047061003,New York,0,1390
36047061004,New York,0,2706
36047061200,New York,0,650
36047061600,New York,0,444
36047062000,New York,0,412
36047062200,New York,0,1009
36047062600,New York,0,1503
36047062800,New York,0,2652
36047063200,New York,0,595
36047063600,New York,0,666
36047063800,New York,0,550
36047064000,New York,0,476
36047064200,New York,0,1027
36047064400,New York,0,604
36047064600,New York,0,758
36047064800,New York,0,504
36047065000,New York,0,681
36047065200,New York,0,547
36047065400,New York,0,702
36047065600,New York,0,920
36047065800,New York,0,654
36047066000,New York,0,869
36047066200,New York,0,960
36047066600,New York,0,212
36047067000,New York,0,1689
36047067200,New York,0,822
36047067400,New York,0,913
36047067600,New York,0,573
36047067800,New York,0,1072
36047068000,New York,0,818
36047068200,New York,0,835
36047068600,New York,0,804
36047068800,New York,0,670
36047069000,New York,0,701
36047069200,New York,0,1083
36047069601,New York,0,1932
36047069602,New York,0,3053
36047069800,New York,0,757
36047070000,New York,0,1011
36047070201,New York,0,3921
36047070202,New York,0,9
36047070203,New York,0,0
36047070600,New York,0,1258
36047072000,New York,0,495
36047072200,New York,0,976
36047072400,New York,0,533
36047072600,New York,0,952
36047072800,New York,0,1381
36047073000,New York,0,748
36047073200,New York,0,603
36047073400,New York,0,770
36047073600,New York,0,1891
36047073800,New York,0,1285
36047074000,New York,0,1356
36047074200,New York,0,934
36047074400,New York,0,458
36047074600,New York,0,923
36047074800,New York,0,292
36047075000,New York,0,673
36047075200,New York,0,173
36047075400,New York,0,74
36047075600,New York,0,217
36047075800,New York,0,343
36047076000,New York,0,893
36047076200,New York,0,1799
36047076400,New York,0,1177
36047076600,New York,0,474
36047076800,New York,0,1081
36047077000,New York,0,1001
36047077200,New York,0,764
36047077400,New York,0,1567
36047077600,New York,0,1586
36047078000,New York,0,763
36047078200,New York,0,1240
36047078400,New York,0,938
36047078600,New York,0,1991
36047078800,New York,0,1392
36047079000,New York,0,1440
36047079200,New York,0,2128
36047079400,New York,0,892
36047079601,New York,0,742
36047079602,New York,0,1659
36047079801,New York,0,1151
36047079802,New York,0,1068
36047080000,New York,0,687
36047080200,New York,0,956
36047080400,New York,0,779
36047080600,New York,0,840
36047080800,New York,0,1022
36047081000,New York,0,325
36047081400,New York,0,1036
36047081600,New York,0,807
36047081800,New York,0,1605
36047082000,New York,0,1512
36047082200,New York,0,2162
36047082400,New York,0,1816
36047082600,New York,0,1994
36047082800,New York,0,1731
36047083000,New York,0,1997
36047083200,New York,0,712
36047083400,New York,0,495
36047083600,New York,0,820
36047083800,New York,0,609
36047084000,New York,0,571
36047084600,New York,0,606
36047084800,New York,0,592
36047085000,New York,0,862
36047085200,New York,0,204
36047085400,New York,0,597
36047085600,New York,0,966
36047085800,New York,0,1034
36047086000,New York,0,1624
36047086200,New York,0,1171
36047086400,New York,0,833
36047086600,New York,0,1257
36047086800,New York,0,1363
36047087000,New York,0,1131
36047087200,New York,0,969
36047087401,New York,0,941
36047087600,New York,0,583
36047087800,New York,0,1362
36047088000,New York,0,1351
36047088200,New York,0,2161
36047088400,New York,0,1667
36047088600,New York,0,1788
36047088800,New York,0,1550
36047089000,New York,0,2300
36047089200,New York,0,1127
36047089400,New York,0,1316
36047089600,New York,0,1375
36047089800,New York,0,1154
36047090000,New York,0,1943
36047090200,New York,0,1644
36047090600,New York,0,2202
36047090800,New York,0,1942
36047091000,New York,0,1835
36047091200,New York,0,2549
36047091600,New York,0,1802
36047091800,New York,0,765
36047092000,New York,0,1326
36047092200,New York,0,1144
36047092400,New York,0,1761
36047092800,New York,0,794
36047093000,New York,0,1029
36047093200,New York,0,308
36047093400,New York,0,576
36047093600,New York,0,392
36047093800,New York,0,838
36047094401,New York,0,1274
36047094402,New York,0,1203
36047094600,New York,0,594
36047095000,New York,0,1313
36047095400,New York,0,1541
36047095600,New York,0,1581
36047095800,New York,0,816
36047096000,New York,0,59
36047096200,New York,0,785
36047096400,New York,0,1163
36047096600,New York,0,898
36047096800,New York,0,575
36047097000,New York,0,1038
36047097400,New York,0,1446
36047098200,New York,0,2053
36047098400,New York,0,443
36047098600,New York,0,1190
36047098800,New York,0,860
36047099000,New York,0,1033
36047099200,New York,0,698
36047099400,New York,0,903
36047099600,New York,0,1316
36047099800,New York,0,1566
36047100400,New York,0,952
36047100600,New York,0,864
36047100800,New York,0,770
36047101000,New York,0,809
36047101200,New York,0,719
36047101400,New York,0,722
36047101600,New York,0,321
36047101800,New York,0,688
36047102000,New York,0,634
36047102200,New York,0,604
36047102400,New York,0,594
36047102600,New York,0,920
36047102800,New York,0,531
36047103400,New York,0,2045
36047105801,New York,0,2920
36047105804,New York,0,2504
36047107000,New York,0,1450
36047107800,New York,0,1367
36047109800,New York,0,1005
36047110400,New York,0,2295
36047110600,New York,0,2512
36047111000,New York,0,1560
36047111600,New York,0,869
36047111800,New York,0,1353
36047112000,New York,0,1133
36047112200,New York,0,1197
36047112400,New York,0,1430
36047112600,New York,0,1688
36047112800,New York,0,1524
36047113000,New York,0,1415
36047113200,New York,0,573
36047113400,New York,0,1702
36047114201,New York,0,442
36047114202,New York,0,678
36047114400,New York,0,1650
36047114600,New York,0,924
36047115000,New York,0,1117
36047115200,New York,0,1451
36047115600,New York,0,1752
36047115800,New York,0,895
36047116000,New York,0,873
36047116200,New York,0,934
36047116400,New York,0,1137
36047116600,New York,0,905
36047116800,New York,0,562
36047117000,New York,0,624
36047117201,New York,0,729
36047117202,New York,0,1476
36047117400,New York,0,1153
36047117601,New York,0,843
36047117602,New York,0,1170
36047117800,New York,0,733
36047118000,New York,0,66
36047118201,New York,0,958
36047118202,New York,0,1405
36047118400,New York,0,1669
36047118600,New York,0,1163
36047118800,New York,0,2224
36047119000,New York,0,1055
36047119200,New York,0,1682
36047119400,New York,0,1448
36047119600,New York,0,3645
36047119800,New York,0,1197
36047120000,New York,0,1177
36047120200,New York,0,728
36047120800,New York,0,4686
36047121000,New York,0,1702
36047121400,New York,0,1805
36047122000,New York,0,2380
36047123700,New York,0,420
36047150200,New York,0,801
36047152200,New York,0,813
36047990100,New York,0,4
36059300100,New York,0,2543
36059300300,New York,0,1828
36059300400,New York,0,2495
36059300500,New York,0,2315
36059300600,New York,0,2415
36059300700,New York,0,2290
36059300800,New York,0,1663
36059300900,New York,0,3069
36059301000,New York,0,3056
36059301101,New York,0,3011
36059301102,New York,0,2256
36059301200,New York,0,2425
36059301300,New York,0,2285
36059301400,New York,0,911
36059301500,New York,0,1107
36059301600,New York,0,2951
36059301700,New York,0,1223
36059301800,New York,0,2062
36059301900,New York,0,2088
36059302000,New York,0,3483
36059302101,New York,0,3749
36059302102,New York,0,2544
36059302200,New York,0,2009
36059302300,New York,0,1733
36059302400,New York,0,2415
36059302501,New York,0,1354
36059302502,New York,0,1880
36059302600,New York,0,831
36059302700,New York,0,2108
36059302800,New York,0,2518
36059302900,New York,0,2121
36059303000,New York,0,3019
36059303101,New York,0,1060
36059303102,New York,0,1758
36059303201,New York,0,1832
36059303202,New York,0,2361
36059303301,New York,0,1056
36059303302,New York,0,2342
36059303400,New York,0,1225
36059303500,New York,0,3379
36059303600,New York,0,2841
36059303700,New York,0,2829
36059303800,New York,0,2595
36059303900,New York,0,1679
36059304001,New York,0,971
36059304002,New York,0,1460
36059304100,New York,0,1451
36059304202,New York,0,1239
36059304203,New York,0,1615
36059304204,New York,0,1694
36059404300,New York,0,2046
36059404400,New York,0,1786
36059404500,New York,0,1437
36059404600,New York,0,1724
36059404700,New York,0,2459
36059404800,New York,0,3282
36059404901,New York,0,1814
36059404902,New York,0,1453
36059405000,New York,0,2733
36059405100,New York,0,3332
36059405200,New York,0,3009
36059405301,New York,0,1441
36059405302,New York,0,1986
36059405400,New York,0,4894
36059405500,New York,0,3895
36059405600,New York,0,2310
36059405700,New York,0,2831
36059405800,New York,0,2035
36059405900,New York,0,2401
36059406001,New York,0,2427
36059406002,New York,0,1222
36059406100,New York,0,1398
36059406201,New York,0,1370
36059406202,New York,0,2346
36059406300,New York,0,1200
36059406400,New York,0,2515
36059406501,New York,0,2531
36059406600,New York,0,1992
36059406701,New York,0,1106
36059406702,New York,0,2124
36059406801,New York,0,1917
36059406802,New York,0,1504
36059406900,New York,0,2876
36059407000,New York,0,2818
36059407101,New York,0,2015
36059407102,New York,0,2260
36059407201,New York,0,1595
36059407203,New York,0,1470
36059407204,New York,0,1087
36059407301,New York,0,3745
36059407302,New York,0,1958
36059407401,New York,0,2130
36059407402,New York,0,1111
36059407501,New York,0,1816
36059407502,New York,0,1604
36059407600,New York,0,3285
36059407700,New York,0,2828
36059407801,New York,0,3737
36059407802,New York,0,226
36059407900,New York,0,2597
36059408000,New York,0,3807
36059408100,New York,0,4483
36059408200,New York,0,4079
36059408300,New York,0,4317
36059408400,New York,0,2108
36059408500,New York,0,4096
36059408600,New York,0,2589
36059408700,New York,0,2390
36059408800,New York,0,4297
36059408900,New York,0,3877
36059409000,New York,0,4222
36059409100,New York,0,2785
36059409200,New York,0,4551
36059409300,New York,0,2816
36059409400,New York,0,3009
36059409500,New York,0,3072
36059409600,New York,0,3286
36059409700,New York,0,3191
36059409800,New York,0,2211
36059409900,New York,0,3474
36059410000,New York,0,1581
36059410100,New York,0,2308
36059410200,New York,0,1109
36059410300,New York,0,3585
36059410400,New York,0,2172
36059410500,New York,0,3846
36059410600,New York,0,3916
36059410700,New York,0,3093
36059410800,New York,0,2517
36059410900,New York,0,2949
36059411000,New York,0,1644
36059411100,New York,0,1413
36059411200,New York,0,1502
36059411301,New York,0,1331
36059411302,New York,0,1793
36059411400,New York,0,2032
36059411500,New York,0,1760
36059411600,New York,0,820
36059411700,New York,0,3322
36059411800,New York,0,3803
36059411901,New York,0,1574
36059411902,New York,0,1471
36059412000,New York,0,2910
36059412100,New York,0,2582
36059412200,New York,0,2991
36059412301,New York,0,1080
36059412302,New York,0,1721
36059412400,New York,0,1846
36059412500,New York,0,1864
36059412600,New York,0,1572
36059412700,New York,0,1152
36059412800,New York,0,1314
36059412900,New York,0,2264
36059413001,New York,0,2471
36059413002,New York,0,2274
36059413100,New York,0,3025
36059413200,New York,0,3599
36059413300,New York,0,4136
36059413400,New York,0,3132
36059413500,New York,0,3003
36059413600,New York,0,3155
36059413700,New York,0,2406
36059413803,New York,0,1868
36059413804,New York,0,1506
36059413900,New York,0,2745
36059414001,New York,0,1368
36059414002,New York,0,2054
36059414100,New York,0,2372
36059414201,New York,0,1917
36059414202,New York,0,1397
36059414301,New York,0,1298
36059414303,New York,0,1188
36059414304,New York,0,1528
36059414400,New York,0,2106
36059414501,New York,0,1942
36059414502,New York,0,1509
36059414600,New York,0,1872
36059414700,New York,0,1992
36059414800,New York,0,3315
36059414900,New York,0,3866
36059415000,New York,0,2863
36059415101,New York,0,2015
36059415102,New York,0,3922
36059415201,New York,0,2145
36059415202,New York,0,2976
36059415300,New York,0,3571
36059415401,New York,0,3284
36059415402,New York,0,3476
36059415500,New York,0,1285
36059415600,New York,0,3252
36059415700,New York,0,4262
36059415802,New York,0,4175
36059416000,New York,0,2827
36059416100,New York,0,4055
36059416201,New York,0,1361
36059416202,New York,0,1383
36059416300,New York,0,443
36059416401,New York,0,668
36059416402,New York,0,413
36059416500,New York,0,1134
36059416600,New York,0,994
36059416701,New York,0,947
36059416702,New York,0,695
36059416801,New York,0,555
36059416802,New York,0,745
36059416900,New York,0,601
36059517000,New York,0,1007
36059517101,New York,0,1660
36059517102,New York,0,1078
36059517200,New York,0,2304
36059517301,New York,0,1392
36059517302,New York,0,2065
36059517400,New York,0,1502
36059517500,New York,0,1824
36059517600,New York,0,2344
36059517701,New York,0,4212
36059517705,New York,0,1095
36059517801,New York,0,1024
36059517802,New York,0,910
36059517901,New York,0,1454
36059517902,New York,0,752
36059518000,New York,0,2456
36059518100,New York,0,1144
36059518201,New York,0,2526
36059518203,New York,0,1984
36059518204,New York,0,3749
36059518300,New York,0,3395
36059518400,New York,0,2741
36059518501,New York,0,4285
36059518502,New York,0,1714
36059518600,New York,0,2809
36059518700,New York,0,3336
36059518800,New York,0,1782
36059518900,New York,0,3902
36059519000,New York,0,3720
36059519100,New York,0,3259
36059519200,New York,0,3455
36059519300,New York,0,3394
36059519400,New York,0,2036
36059519500,New York,0,3411
36059519601,New York,0,2723
36059519602,New York,0,1481
36059519702,New York,0,2900
36059519703,New York,0,2551
36059519704,New York,0,2681
36059519801,New York,0,1648
36059519802,New York,0,2939
36059519900,New York,0,2908
36059520001,New York,0,4077
36059520002,New York,0,2667
36059520100,New York,0,4195
36059520200,New York,0,2138
36059520300,New York,0,3530
36059520401,New York,0,1811
36059520402,New York,0,1841
36059520501,New York,0,2576
36059520502,New York,0,2743
36059520600,New York,0,3285
36059520700,New York,0,2549
36059520800,New York,0,1771
36059520900,New York,0,2338
36059521000,New York,0,2642
36059521100,New York,0,2299
36059521200,New York,0,1404
36059521301,New York,0,1656
36059521302,New York,0,3602
36059521400,New York,0,4342
36059521500,New York,0,3464
36059521601,New York,0,2325
36059521602,New York,0,1991
36059521700,New York,0,2793
36059521801,New York,0,2156
36059521802,New York,0,3001
36059521902,New York,0,2908
36059522000,New York,0,2826
36059522700,New York,0,2416
36059980100,New York,0,651
36059981100,New York,0,1016
36059982100,New York,0,340
36059990100,New York,0,0
36059990400,New York,0,0
36061000100,New York,0,2
36061000201,New York,0,350
36061000202,New York,0,1381
36061000500,New York,0,252
36061000600,New York,0,1419
36061000700,New York,0,1193
36061000800,New York,0,698
36061000900,New York,0,501
36061001001,New York,0,106
36061001002,New York,0,1585
36061001200,New York,0,416
36061001300,New York,0,1075
36061001401,New York,0,531
36061001402,New York,0,532
36061001501,New York,0,1463
36061001502,New York,0,1663
36061001600,New York,0,860
36061001800,New York,0,993
36061002000,New York,0,1525
36061002100,New York,0,548
36061002201,New York,0,1425
36061002202,New York,0,315
36061002400,New York,0,1062
36061002500,New York,0,1057
36061002601,New York,0,713
36061002602,New York,0,623
36061002700,New York,0,406
36061002800,New York,0,1341
36061002900,New York,0,948
36061003001,New York,0,517
36061003002,New York,0,450
36061003100,New York,0,3279
36061003200,New York,0,1092
36061003300,New York,0,561
36061003400,New York,0,793
36061003601,New York,0,462
36061003602,New York,0,346
36061003700,New York,0,346
36061003800,New York,0,1212
36061003900,New York,0,566
36061004000,New York,0,734
36061004100,New York,0,560
36061004200,New York,0,1470
36061004300,New York,0,456
36061004400,New York,0,1362
36061004500,New York,0,154
36061004700,New York,0,115
36061004800,New York,0,638
36061004900,New York,0,242
36061005000,New York,0,660
36061005200,New York,0,386
36061005400,New York,0,379
36061005501,New York,0,439
36061005502,New York,0,118
36061005600,New York,0,306
36061005700,New York,0,196
36061005800,New York,0,233
36061005900,New York,0,755
36061006000,New York,0,547
36061006100,New York,0,928
36061006200,New York,0,1302
36061006300,New York,0,316
36061006400,New York,0,876
36061006500,New York,0,810
36061006600,New York,0,1534
36061006700,New York,0,514
36061006800,New York,0,680
36061006900,New York,0,186
36061007000,New York,0,1032
36061007100,New York,0,392
36061007200,New York,0,939
36061007300,New York,0,263
36061007400,New York,0,783
36061007500,New York,0,219
36061007600,New York,0,614
36061007700,New York,0,339
36061007800,New York,0,1093
36061007900,New York,0,295
36061008000,New York,0,828
36061008100,New York,0,713
36061008200,New York,0,413
36061008300,New York,0,715
36061008400,New York,0,288
36061008601,New York,0,508
36061008602,New York,0,67
36061008603,New York,0,500
36061008700,New York,0,717
36061008800,New York,0,862
36061008900,New York,0,757
36061009000,New York,0,1004
36061009100,New York,0,911
36061009200,New York,0,638
36061009300,New York,0,849
36061009400,New York,0,327
36061009500,New York,0,1098
36061009600,New York,0,451
36061009700,New York,0,1331
36061009800,New York,0,1091
36061009900,New York,0,1042
36061010000,New York,0,437
36061010100,New York,0,945
36061010200,New York,0,209
36061010300,New York,0,749
36061010400,New York,0,497
36061010601,New York,0,546
36061010602,New York,0,435
36061010800,New York,0,1465
36061010900,New York,0,478
36061011000,New York,0,853
36061011100,New York,0,1274
36061011201,New York,0,284
36061011202,New York,0,101
36061011203,New York,0,187
36061011300,New York,0,440
36061011401,New York,0,227
36061011402,New York,0,263
36061011500,New York,0,1369
36061011600,New York,0,1062
36061011700,New York,0,694
