GEOID,County,State,"Change in percent devices at home, midday"
36005019500,Bronx,NY,22.85
36005019700,Bronx,NY,18.13
36005019900,Bronx,NY,18.96
36005020000,Bronx,NY,28.54
36005020100,Bronx,NY,23.41
36005020200,Bronx,NY,21.96
36005020400,Bronx,NY,22.38
36005020501,Bronx,NY,20.34
36005020502,Bronx,NY,26.92
36005020601,Bronx,NY,24.4
36005020900,Bronx,NY,23.75
36005021001,Bronx,NY,21.25
36005021002,Bronx,NY,22.82
36005021100,Bronx,NY,19.93
36005021200,Bronx,NY,25.14
36005021301,Bronx,NY,30.36
36005021302,Bronx,NY,21.07
36005021501,Bronx,NY,14.15
36005021502,Bronx,NY,18.39
36005021601,Bronx,NY,20.78
36005021602,Bronx,NY,24.91
36005021700,Bronx,NY,19.58
36005021800,Bronx,NY,26.05
36005021900,Bronx,NY,14.72
36005022000,Bronx,NY,30.85
36005022101,Bronx,NY,27.65
36005022102,Bronx,NY,23.71
36005022200,Bronx,NY,20.33
36005022300,Bronx,NY,17.67
36005022401,Bronx,NY,32.05
36005022403,Bronx,NY,24.21
36005022404,Bronx,NY,35.68
36005022500,Bronx,NY,22.34
36005022701,Bronx,NY,21.56
36005022702,Bronx,NY,21.63
36005022703,Bronx,NY,20.41
36005022800,Bronx,NY,26.46
36005022901,Bronx,NY,26.42
36005022902,Bronx,NY,26.58
36005023000,Bronx,NY,26.01
36005023100,Bronx,NY,29.52
36005023200,Bronx,NY,21.08
36005023301,Bronx,NY,20.07
36005023302,Bronx,NY,18.38
36005023501,Bronx,NY,29.99
36005023502,Bronx,NY,22.13
36005023600,Bronx,NY,17.55
36005023702,Bronx,NY,16.25
36005023703,Bronx,NY,18.78
36005023704,Bronx,NY,24.7
36005023800,Bronx,NY,16.82
36005023900,Bronx,NY,27.38
36005024000,Bronx,NY,23.42
36005024100,Bronx,NY,19.99
36005024300,Bronx,NY,20.25
36005024400,Bronx,NY,36.9
36005024501,Bronx,NY,23.09
36005024502,Bronx,NY,26.15
36005024600,Bronx,NY,35
36005024700,Bronx,NY,31.86
36005024800,Bronx,NY,20.21
36005024900,Bronx,NY,-27.98
36005025000,Bronx,NY,19.73
36005025100,Bronx,NY,16.13
36005025200,Bronx,NY,26.6
36005025300,Bronx,NY,19.61
36005025400,Bronx,NY,34.75
36005025500,Bronx,NY,26.59
36005025600,Bronx,NY,16.76
36005025700,Bronx,NY,16.88
36005026100,Bronx,NY,40.22
36005026300,Bronx,NY,22.59
36005026400,Bronx,NY,30.61
36005026500,Bronx,NY,26.19
36005026601,Bronx,NY,28.87
36005026602,Bronx,NY,27.9
36005026701,Bronx,NY,23.72
36005026702,Bronx,NY,31.77
36005026900,Bronx,NY,29.17
36005027300,Bronx,NY,22.76
36005027401,Bronx,NY,37.13
36005027402,Bronx,NY,44.38
36005027600,Bronx,NY,44.23
36005027700,Bronx,NY,22.68
36005027900,Bronx,NY,38.06
36005028100,Bronx,NY,17.47
36005028300,Bronx,NY,19.58
36005028400,Bronx,NY,8.62
36005028500,Bronx,NY,11.33
36005028600,Bronx,NY,32.02
36005028700,Bronx,NY,30.48
36005028800,Bronx,NY,26.66
36005028900,Bronx,NY,25.87
36005029301,Bronx,NY,40.44
36005029302,Bronx,NY,35.76
36005029500,Bronx,NY,39.13
36005029600,Bronx,NY,16.17
36005029700,Bronx,NY,36.91
36005030000,Bronx,NY,28.6
36005030100,Bronx,NY,8.55
36005030200,Bronx,NY,27.91
36005030701,Bronx,NY,39.34
36005030900,Bronx,NY,1.44
36005031000,Bronx,NY,27.73
36005031200,Bronx,NY,25.98
36005031400,Bronx,NY,35.98
36005031600,Bronx,NY,38.95
36005031800,Bronx,NY,22.26
36005031900,Bronx,NY,-38.91
36005032300,Bronx,NY,38.98
36005032400,Bronx,NY,15.96
36005032600,Bronx,NY,31.98
36005032800,Bronx,NY,26.93
36005033000,Bronx,NY,19.99
36005033201,Bronx,NY,31.05
36005033202,Bronx,NY,25.09
36005033400,Bronx,NY,27.73
36005033500,Bronx,NY,25.84
36005033600,Bronx,NY,21.24
36005033700,Bronx,NY,31.98
36005033800,Bronx,NY,24.48
36005034000,Bronx,NY,20.48
36005034200,Bronx,NY,25.46
36005034300,Bronx,NY,34.28
36005034400,Bronx,NY,16.14
36005034500,Bronx,NY,34.97
36005034800,Bronx,NY,22.1
36005035000,Bronx,NY,21.12
36005035100,Bronx,NY,-19.08
36005035600,Bronx,NY,2.54
36005035800,Bronx,NY,29.17
36005035900,Bronx,NY,20.45
36005036000,Bronx,NY,34.85
36005036100,Bronx,NY,24.05
36005036300,Bronx,NY,12.3
36005036400,Bronx,NY,35.17
36005036501,Bronx,NY,20.89
36005036502,Bronx,NY,14.34
36005036700,Bronx,NY,9.02
36005036800,Bronx,NY,29.93
36005036901,Bronx,NY,20.12
36005036902,Bronx,NY,19.71
36005037000,Bronx,NY,27.54
36005037100,Bronx,NY,24.07
36005037200,Bronx,NY,5.82
36005037300,Bronx,NY,21.31
36005037400,Bronx,NY,22.36
36005037504,Bronx,NY,26.62
36005037600,Bronx,NY,25.69
36005037800,Bronx,NY,26.63
36005037900,Bronx,NY,17.83
36005038000,Bronx,NY,18.05
36005038100,Bronx,NY,15.77
36005038200,Bronx,NY,19.66
36005038301,Bronx,NY,19.62
36005038302,Bronx,NY,17.19
36005038500,Bronx,NY,11.18
36005038600,Bronx,NY,22.32
36005038700,Bronx,NY,13.48
36005038800,Bronx,NY,19.14
36005038900,Bronx,NY,8.89
36005039000,Bronx,NY,22.27
36005039100,Bronx,NY,20.34
36005039200,Bronx,NY,27.13
36005039300,Bronx,NY,19.12
36005039400,Bronx,NY,25.57
36005039500,Bronx,NY,27.34
36005039600,Bronx,NY,20.02
36005039700,Bronx,NY,-41.09
36005039800,Bronx,NY,26.94
36005039901,Bronx,NY,17.49
36005039902,Bronx,NY,23.69
36005040100,Bronx,NY,21.61
36005040302,Bronx,NY,16.32
36005040303,Bronx,NY,22.53
36005040304,Bronx,NY,30.27
36005040400,Bronx,NY,33.29
36005040501,Bronx,NY,25.34
36005040502,Bronx,NY,25.29
36005040600,Bronx,NY,23.1
36005040701,Bronx,NY,29.48
36005040702,Bronx,NY,22.65
36005040800,Bronx,NY,27.71
36005040900,Bronx,NY,23.8
36005041100,Bronx,NY,21.67
36005041300,Bronx,NY,21.69
36005041400,Bronx,NY,24
36005041500,Bronx,NY,26.91
36005041800,Bronx,NY,32.15
36005041900,Bronx,NY,22.14
36005042000,Bronx,NY,20.52
36005042100,Bronx,NY,19.79
36005042200,Bronx,NY,21.13
36005042300,Bronx,NY,19.31
36005042400,Bronx,NY,38.36
36005042500,Bronx,NY,20.52
36005042600,Bronx,NY,20.06
36005042800,Bronx,NY,28.34
36005042901,Bronx,NY,23.06
36005042902,Bronx,NY,31.91
36005043000,Bronx,NY,28.12
36005043100,Bronx,NY,21.06
36005043400,Bronx,NY,26.79
36005043500,Bronx,NY,24.04
36005043600,Bronx,NY,9.65
36005044200,Bronx,NY,18.21
36005044400,Bronx,NY,29.99
36005044800,Bronx,NY,21.96
36005044901,Bronx,NY,37.07
36005044902,Bronx,NY,24.12
36005045101,Bronx,NY,36.1
36005045102,Bronx,NY,9.39
36005045600,Bronx,NY,35.47
36005045800,Bronx,NY,14.55
36005046000,Bronx,NY,18.38
36005046201,Bronx,NY,24.44
36005046202,Bronx,NY,27.63
36005048400,Bronx,NY,18.05
36005050400,Bronx,NY,-29.99
36005051600,Bronx,NY,27.37
36047000100,Kings,NY,24.24
36047000200,Kings,NY,9.93
36047000301,Kings,NY,41.17
36047000501,Kings,NY,7.92
36047000502,Kings,NY,-7.4
36047000700,Kings,NY,31.56
36047000900,Kings,NY,20.33
36047001100,Kings,NY,4.84
36047001300,Kings,NY,7.48
36047001500,Kings,NY,25.05
36047001800,Kings,NY,2.1
36047002000,Kings,NY,24.4
36047002100,Kings,NY,28.86
36047002200,Kings,NY,20.18
36047002300,Kings,NY,20.75
36047002901,Kings,NY,11.91
36047003000,Kings,NY,36.83
36047003100,Kings,NY,11.47
36047003300,Kings,NY,34.48
36047003400,Kings,NY,35.8
36047003500,Kings,NY,22.14
36047003600,Kings,NY,26.86
36047003700,Kings,NY,26.37
36047003800,Kings,NY,38.4
36047003900,Kings,NY,21.6
36047004100,Kings,NY,14.69
36047004300,Kings,NY,22.69
36047004400,Kings,NY,41.15
36047004500,Kings,NY,42.64
36047004600,Kings,NY,32.6
36047004700,Kings,NY,27.95
36047004900,Kings,NY,38.36
36047005000,Kings,NY,31.42
36047005100,Kings,NY,10.05
36047005201,Kings,NY,42.41
36047005202,Kings,NY,46.54
36047005300,Kings,NY,31.34
36047005400,Kings,NY,31.83
36047005601,Kings,NY,56.03
36047005602,Kings,NY,42.95
36047005800,Kings,NY,45.03
36047005900,Kings,NY,18.19
36047006000,Kings,NY,33.57
36047006200,Kings,NY,19.12
36047006300,Kings,NY,34.05
36047006400,Kings,NY,28.62
36047006500,Kings,NY,34.82
36047006600,Kings,NY,34.12
36047006700,Kings,NY,50.72
36047006800,Kings,NY,27.52
36047006900,Kings,NY,38.47
36047007000,Kings,NY,34.97
36047007100,Kings,NY,18.1
36047007200,Kings,NY,18.96
36047007400,Kings,NY,30.89
36047007500,Kings,NY,24.94
36047007600,Kings,NY,21.3
36047007700,Kings,NY,33.57
36047007800,Kings,NY,18.9
36047008000,Kings,NY,26.22
36047008200,Kings,NY,35.51
36047008400,Kings,NY,32.76
36047008500,Kings,NY,25.09
36047008600,Kings,NY,-1
36047008800,Kings,NY,21.55
36047009000,Kings,NY,32.37
36047009200,Kings,NY,32.37
36047009400,Kings,NY,24.13
36047009600,Kings,NY,35.55
36047009800,Kings,NY,23.11
36047010000,Kings,NY,13.98
36047010100,Kings,NY,29.37
36047010200,Kings,NY,31.6
36047010400,Kings,NY,34.17
36047010600,Kings,NY,28.17
36047010800,Kings,NY,21.19
36047011000,Kings,NY,41.71
36047011200,Kings,NY,34.69
36047011400,Kings,NY,11.09
36047011600,Kings,NY,15.78
36047011700,Kings,NY,36.17
36047011800,Kings,NY,32.34
36047011900,Kings,NY,16.12
36047012000,Kings,NY,22.61
36047012100,Kings,NY,27.83
36047012200,Kings,NY,32.15
36047012600,Kings,NY,20.89
36047012700,Kings,NY,25.5
36047012801,Kings,NY,35.7
36047012901,Kings,NY,24.56
36047012902,Kings,NY,37.79
36047013000,Kings,NY,22.14
36047013100,Kings,NY,30.75
36047013200,Kings,NY,31.05
36047013300,Kings,NY,43.62
36047013400,Kings,NY,39
36047013500,Kings,NY,34.64
36047013600,Kings,NY,29.35
36047013700,Kings,NY,29.43
36047013800,Kings,NY,28.24
36047013900,Kings,NY,32
36047014000,Kings,NY,34.2
36047014100,Kings,NY,14.85
36047014200,Kings,NY,25.09
36047014300,Kings,NY,26.34
36047014500,Kings,NY,41.82
36047014700,Kings,NY,30.9
36047014800,Kings,NY,33.28
36047014900,Kings,NY,41.38
36047015000,Kings,NY,31.88
36047015100,Kings,NY,31.63
36047015200,Kings,NY,39.93
36047015300,Kings,NY,29.17
36047015400,Kings,NY,13.06
36047015500,Kings,NY,29.87
36047015700,Kings,NY,29.5
36047015900,Kings,NY,24.49
36047016000,Kings,NY,25.79
36047016100,Kings,NY,34.51
36047016200,Kings,NY,13.48
36047016300,Kings,NY,14.4
36047016400,Kings,NY,18.1
36047016500,Kings,NY,37.65
36047016600,Kings,NY,34.14
36047016700,Kings,NY,45.79
36047016800,Kings,NY,52.12
36047016900,Kings,NY,41.2
36047017000,Kings,NY,22.6
36047017100,Kings,NY,27.32
36047017200,Kings,NY,41.59
36047017400,Kings,NY,57.52
36047017500,Kings,NY,54.26
36047017600,Kings,NY,40.76
36047017700,Kings,NY,27.65
36047017800,Kings,NY,26.45
36047017900,Kings,NY,16.09
36047018000,Kings,NY,27.2
36047018100,Kings,NY,53.41
36047018200,Kings,NY,25.23
36047018300,Kings,NY,43.63
36047018400,Kings,NY,47.61
36047018501,Kings,NY,22.25
36047018600,Kings,NY,31.33
36047018700,Kings,NY,21.28
36047018800,Kings,NY,20.29
36047019000,Kings,NY,32.96
36047019100,Kings,NY,22.17
36047019200,Kings,NY,30.34
36047019300,Kings,NY,2.98
36047019400,Kings,NY,23.51
36047019500,Kings,NY,24.5
36047019600,Kings,NY,36
36047019700,Kings,NY,30.37
36047019800,Kings,NY,21.88
36047019900,Kings,NY,27.15
36047020000,Kings,NY,32.82
36047020100,Kings,NY,26.91
36047020200,Kings,NY,52.42
36047020300,Kings,NY,15.04
36047020400,Kings,NY,36.42
36047020500,Kings,NY,32.26
36047020600,Kings,NY,30.07
36047020700,Kings,NY,41.21
36047020800,Kings,NY,37.98
36047021000,Kings,NY,39.56
36047021100,Kings,NY,20.6
36047021200,Kings,NY,33.19
36047021300,Kings,NY,24.39
36047021400,Kings,NY,38.6
36047021500,Kings,NY,33.3
36047021600,Kings,NY,40.08
36047021700,Kings,NY,23.42
36047021800,Kings,NY,37.82
36047021900,Kings,NY,30.42
36047022000,Kings,NY,16.04
36047022100,Kings,NY,25.44
36047022200,Kings,NY,32.49
36047022400,Kings,NY,29.97
36047022600,Kings,NY,31.55
36047022700,Kings,NY,26.7
36047022800,Kings,NY,19.69
36047022900,Kings,NY,35.33
36047023000,Kings,NY,28.19
36047023100,Kings,NY,29.39
36047023200,Kings,NY,18.82
36047023300,Kings,NY,22.82
36047023400,Kings,NY,23.65
36047023500,Kings,NY,36.43
36047023600,Kings,NY,22.64
36047023800,Kings,NY,16.41
36047024000,Kings,NY,38.14
36047024100,Kings,NY,19.44
36047024200,Kings,NY,21.42
36047024300,Kings,NY,24.54
36047024400,Kings,NY,30.2
36047024500,Kings,NY,16.14
36047024600,Kings,NY,39.99
36047024700,Kings,NY,20.87
36047024800,Kings,NY,27.52
36047024900,Kings,NY,16.32
36047025000,Kings,NY,41.25
36047025100,Kings,NY,21.96
36047025200,Kings,NY,32.99
36047025300,Kings,NY,39.05
36047025400,Kings,NY,37.32
36047025500,Kings,NY,16.12
36047025600,Kings,NY,39.44
36047025700,Kings,NY,22.5
36047025800,Kings,NY,42.89
36047025901,Kings,NY,39.69
36047025902,Kings,NY,18.6
36047026000,Kings,NY,44.21
36047026100,Kings,NY,17.28
36047026200,Kings,NY,23.75
36047026300,Kings,NY,22.27
36047026400,Kings,NY,27.6
36047026500,Kings,NY,22.19
36047026600,Kings,NY,36.69
36047026700,Kings,NY,25.97
36047026800,Kings,NY,24.26
36047026900,Kings,NY,24.28
36047027000,Kings,NY,37.02
36047027100,Kings,NY,27.31
36047027200,Kings,NY,25.96
36047027300,Kings,NY,27.38
36047027400,Kings,NY,36.62
36047027500,Kings,NY,20.12
36047027600,Kings,NY,39.22
36047027700,Kings,NY,18.33
36047027800,Kings,NY,35.15
36047027900,Kings,NY,33.81
36047028000,Kings,NY,22.76
36047028100,Kings,NY,30.73
36047028200,Kings,NY,33.28
36047028300,Kings,NY,13.74
36047028400,Kings,NY,35.46
36047028501,Kings,NY,25.01
36047028502,Kings,NY,14.12
36047028600,Kings,NY,28.08
36047028700,Kings,NY,25.9
36047028800,Kings,NY,22.42
36047028900,Kings,NY,22.79
36047029000,Kings,NY,33.11
36047029100,Kings,NY,17.65
36047029200,Kings,NY,37.22
36047029300,Kings,NY,23.87
36047029400,Kings,NY,32.91
36047029500,Kings,NY,21.86
36047029600,Kings,NY,28.89
36047029700,Kings,NY,21.29
36047029800,Kings,NY,40.87
36047029900,Kings,NY,22.71
36047030000,Kings,NY,31.09
36047030100,Kings,NY,17.92
36047030200,Kings,NY,34.43
36047030300,Kings,NY,21.16
36047030400,Kings,NY,32.45
36047030500,Kings,NY,18.99
36047030600,Kings,NY,36.08
36047030700,Kings,NY,21.28
36047030800,Kings,NY,39.2
36047030900,Kings,NY,23.17
36047031100,Kings,NY,21.68
36047031300,Kings,NY,19.13
36047031400,Kings,NY,36.37
36047031500,Kings,NY,24.07
36047031701,Kings,NY,24.75
36047031702,Kings,NY,39.75
36047031900,Kings,NY,27.49
36047032100,Kings,NY,26.53
36047032300,Kings,NY,21.83
36047032500,Kings,NY,26.27
36047032600,Kings,NY,23.37
36047032700,Kings,NY,31.86
36047032800,Kings,NY,25.53
36047032900,Kings,NY,27.75
36047033000,Kings,NY,35.74
36047033100,Kings,NY,15.03
36047033300,Kings,NY,19.14
36047033500,Kings,NY,26.99
36047033600,Kings,NY,42.38
36047033700,Kings,NY,18.64
36047033900,Kings,NY,28.28
36047034000,Kings,NY,17.32
36047034100,Kings,NY,23.39
36047034200,Kings,NY,15.3
36047034300,Kings,NY,22.91
36047034500,Kings,NY,18.08
36047034700,Kings,NY,30.41
36047034800,Kings,NY,19.96
36047034900,Kings,NY,19.39
36047035000,Kings,NY,28.68
36047035100,Kings,NY,18.83
36047035200,Kings,NY,17.18
36047035300,Kings,NY,12.03
36047035400,Kings,NY,32.47
36047035500,Kings,NY,19.45
36047035601,Kings,NY,23.11
36047035602,Kings,NY,32.23
36047035700,Kings,NY,29.07
36047035900,Kings,NY,20.2
36047036001,Kings,NY,29.4
36047036002,Kings,NY,14.12
36047036100,Kings,NY,25.68
36047036200,Kings,NY,16.81
36047036300,Kings,NY,29.51
36047036400,Kings,NY,26.03
36047036501,Kings,NY,19.94
36047036502,Kings,NY,25.53
36047036600,Kings,NY,25.95
36047036700,Kings,NY,21.09
36047036900,Kings,NY,29.67
36047037000,Kings,NY,31.11
36047037100,Kings,NY,21.43
36047037300,Kings,NY,24.92
36047037401,Kings,NY,32.74
36047037402,Kings,NY,28.26
36047037500,Kings,NY,29.32
36047037700,Kings,NY,37.34
36047037900,Kings,NY,23.84
36047038100,Kings,NY,24.75
36047038200,Kings,NY,26.12
36047038300,Kings,NY,12.78
36047038500,Kings,NY,25.51
36047038600,Kings,NY,38.3
36047038700,Kings,NY,17.98
36047038800,Kings,NY,26.53
36047038900,Kings,NY,19.39
36047039000,Kings,NY,41.24
36047039100,Kings,NY,19.01
36047039200,Kings,NY,33.27
36047039300,Kings,NY,26.95
36047039400,Kings,NY,32.9
36047039500,Kings,NY,25.78
36047039600,Kings,NY,33.16
36047039700,Kings,NY,32.73
36047039800,Kings,NY,39.26
36047039900,Kings,NY,17.64
36047040000,Kings,NY,34.5
36047040100,Kings,NY,31.94
36047040200,Kings,NY,38.26
36047040300,Kings,NY,26.32
36047040400,Kings,NY,41.72
36047040500,Kings,NY,21.51
36047040600,Kings,NY,36.89
36047040700,Kings,NY,50.87
36047040800,Kings,NY,37.26
36047040900,Kings,NY,27.25
36047041000,Kings,NY,24.56
36047041100,Kings,NY,25.56
36047041200,Kings,NY,36.99
36047041300,Kings,NY,32.93
36047041401,Kings,NY,31.86
36047041402,Kings,NY,38.25
36047041500,Kings,NY,24.31
36047041600,Kings,NY,38.13
36047041700,Kings,NY,23.53
36047041800,Kings,NY,19.98
36047041900,Kings,NY,19.62
36047042000,Kings,NY,23.06
36047042100,Kings,NY,22.17
36047042200,Kings,NY,21.74
36047042300,Kings,NY,27
36047042400,Kings,NY,33.14
36047042500,Kings,NY,33.17
36047042600,Kings,NY,30.82
36047042700,Kings,NY,30.95
36047042800,Kings,NY,32.54
36047042900,Kings,NY,13.91
36047043000,Kings,NY,30.18
36047043100,Kings,NY,17.88
36047043200,Kings,NY,20.07
36047043300,Kings,NY,27.63
36047043400,Kings,NY,40.97
36047043500,Kings,NY,22.65
36047043600,Kings,NY,41.09
36047043700,Kings,NY,22.53
36047043800,Kings,NY,27.95
36047043900,Kings,NY,28.4
36047044000,Kings,NY,35.02
36047044100,Kings,NY,26.2
36047044200,Kings,NY,38.42
36047044300,Kings,NY,28.21
36047044400,Kings,NY,35.17
36047044500,Kings,NY,25.49
36047044600,Kings,NY,34.28
36047044700,Kings,NY,33.5
36047044800,Kings,NY,25.96
36047044900,Kings,NY,17.29
36047045000,Kings,NY,35.6
36047045200,Kings,NY,36.01
36047045300,Kings,NY,21.98
36047045400,Kings,NY,32.42
36047045600,Kings,NY,19.89
36047045800,Kings,NY,34.96
36047046000,Kings,NY,24.58
36047046201,Kings,NY,21.47
36047046202,Kings,NY,24.6
36047046400,Kings,NY,22.84
36047046800,Kings,NY,26.6
36047047000,Kings,NY,38.13
36047047200,Kings,NY,28.09
36047047400,Kings,NY,22.47
36047047600,Kings,NY,8.55
36047047700,Kings,NY,29.29
36047047800,Kings,NY,20.8
36047048000,Kings,NY,23.02
36047048100,Kings,NY,10.11
36047048200,Kings,NY,22.95
36047048400,Kings,NY,33.29
36047048500,Kings,NY,2.11
36047048600,Kings,NY,28.47
36047048800,Kings,NY,28.43
36047048900,Kings,NY,18.68
36047049000,Kings,NY,33.01
36047049100,Kings,NY,15.84
36047049200,Kings,NY,24.77
36047049300,Kings,NY,24.42
36047049400,Kings,NY,33.03
36047049500,Kings,NY,32.04
36047049600,Kings,NY,32.05
36047049700,Kings,NY,33.95
36047049800,Kings,NY,35.89
36047049900,Kings,NY,36.13
36047050000,Kings,NY,33.94
36047050100,Kings,NY,8.06
36047050202,Kings,NY,39.26
36047050300,Kings,NY,5.38
36047050400,Kings,NY,26.69
36047050500,Kings,NY,22.58
36047050600,Kings,NY,33.98
36047050700,Kings,NY,14.65
36047050801,Kings,NY,20.77
36047050803,Kings,NY,19.89
36047050804,Kings,NY,19.92
36047050900,Kings,NY,-46.15
36047051001,Kings,NY,15.96
36047051002,Kings,NY,27.06
36047051100,Kings,NY,30.43
36047051200,Kings,NY,27
36047051300,Kings,NY,27.7
36047051400,Kings,NY,24.86
36047051500,Kings,NY,38.93
36047051601,Kings,NY,26.51
36047051602,Kings,NY,20.23
36047051700,Kings,NY,58.23
36047051800,Kings,NY,24.99
36047051900,Kings,NY,19.36
36047052000,Kings,NY,28.4
36047052300,Kings,NY,33.27
36047052500,Kings,NY,21.08
36047052600,Kings,NY,29.55
36047052700,Kings,NY,26.94
36047052800,Kings,NY,19.11
36047052900,Kings,NY,29.23
36047053000,Kings,NY,23.85
36047053100,Kings,NY,31.99
36047053200,Kings,NY,34.79
36047053300,Kings,NY,17.07
36047053400,Kings,NY,21.25
36047053500,Kings,NY,29.33
36047053700,Kings,NY,21.56
36047053800,Kings,NY,28.34
36047053900,Kings,NY,28.33
36047054200,Kings,NY,29.24
36047054300,Kings,NY,-1.92
36047054400,Kings,NY,29.36
36047054500,Kings,NY,18.37
36047054600,Kings,NY,23.61
36047054700,Kings,NY,30.08
36047054800,Kings,NY,40.74
36047054900,Kings,NY,36.49
36047055000,Kings,NY,25.32
36047055100,Kings,NY,21.43
36047055200,Kings,NY,25.26
36047055300,Kings,NY,19.19
36047055400,Kings,NY,20.77
36047055500,Kings,NY,33.87
36047055600,Kings,NY,30.12
36047055700,Kings,NY,0.29
36047055800,Kings,NY,27.06
36047056000,Kings,NY,34.03
36047056100,Kings,NY,6.57
36047056200,Kings,NY,23.84
36047056300,Kings,NY,42.39
36047056400,Kings,NY,36.07
36047056500,Kings,NY,24.05
36047056600,Kings,NY,20.37
36047056800,Kings,NY,44.63
36047056900,Kings,NY,4.2
36047057000,Kings,NY,35.71
36047057100,Kings,NY,21.82
36047057200,Kings,NY,21.14
36047057300,Kings,NY,41.14
36047057400,Kings,NY,34.4
36047057500,Kings,NY,30.25
36047057600,Kings,NY,36.58
36047057800,Kings,NY,32.8
36047057900,Kings,NY,17.04
36047058000,Kings,NY,27.13
36047058200,Kings,NY,35.55
36047058400,Kings,NY,28.07
36047058600,Kings,NY,44.56
36047058800,Kings,NY,27.41
36047058900,Kings,NY,12.17
36047059000,Kings,NY,32.85
36047059100,Kings,NY,26.39
36047059200,Kings,NY,34.42
36047059300,Kings,NY,23.97
36047059401,Kings,NY,36.7
36047059402,Kings,NY,37.08
36047059600,Kings,NY,24.87
36047059800,Kings,NY,22.18
36047060000,Kings,NY,36.35
36047060600,Kings,NY,32.23
36047060800,Kings,NY,27.03
36047061002,Kings,NY,35.66
36047061003,Kings,NY,14.57
36047061004,Kings,NY,29.75
36047061200,Kings,NY,36.73
36047061600,Kings,NY,35.12
36047062000,Kings,NY,15.33
36047062200,Kings,NY,26.54
36047062600,Kings,NY,28.57
36047062800,Kings,NY,26.59
36047063200,Kings,NY,28.07
36047063600,Kings,NY,33.09
36047063800,Kings,NY,43.43
36047064000,Kings,NY,36.12
36047064200,Kings,NY,27.11
36047064400,Kings,NY,32.25
36047064600,Kings,NY,36.24
36047064800,Kings,NY,46.67
36047065000,Kings,NY,39.65
36047065200,Kings,NY,31.84
36047065400,Kings,NY,43.04
36047065600,Kings,NY,25.59
36047065800,Kings,NY,26.15
36047066000,Kings,NY,42.57
36047066200,Kings,NY,35.19
36047066600,Kings,NY,1.69
36047067000,Kings,NY,35.75
36047067200,Kings,NY,25.86
36047067400,Kings,NY,22.36
36047067600,Kings,NY,40.46
36047067800,Kings,NY,33.05
36047068000,Kings,NY,31.62
36047068200,Kings,NY,25.76
36047068600,Kings,NY,23.82
36047068800,Kings,NY,34.05
36047069000,Kings,NY,29.94
36047069200,Kings,NY,36.87
36047069601,Kings,NY,27.68
36047069602,Kings,NY,37.77
36047069800,Kings,NY,38.86
36047070000,Kings,NY,37.63
36047070201,Kings,NY,44.09
36047070202,Kings,NY,11.83
36047070600,Kings,NY,34.79
36047072000,Kings,NY,29.98
36047072200,Kings,NY,31.26
36047072400,Kings,NY,30.55
36047072600,Kings,NY,23.72
36047072800,Kings,NY,34.77
36047073000,Kings,NY,30.79
36047073200,Kings,NY,29.94
36047073400,Kings,NY,21.84
36047073600,Kings,NY,34.48
36047073800,Kings,NY,28.83
36047074000,Kings,NY,26.16
36047074200,Kings,NY,22.55
36047074400,Kings,NY,36.05
36047074600,Kings,NY,24.47
36047074800,Kings,NY,33.33
36047075000,Kings,NY,21.88
36047075200,Kings,NY,33.55
36047075400,Kings,NY,56.47
36047075600,Kings,NY,34.19
36047075800,Kings,NY,40.55
36047076000,Kings,NY,29.16
36047076200,Kings,NY,21.81
36047076400,Kings,NY,14.14
36047076600,Kings,NY,35.46
36047076800,Kings,NY,24.66
36047077000,Kings,NY,25.44
36047077200,Kings,NY,33.69
36047077400,Kings,NY,27.54
36047077600,Kings,NY,30.67
36047078000,Kings,NY,31.31
36047078200,Kings,NY,25.73
36047078400,Kings,NY,26.61
36047078600,Kings,NY,23.65
36047078800,Kings,NY,12.89
36047079000,Kings,NY,20.08
36047079200,Kings,NY,28.77
36047079400,Kings,NY,25.01
36047079601,Kings,NY,21.36
36047079602,Kings,NY,25.92
36047079801,Kings,NY,22.58
36047079802,Kings,NY,20.07
36047080000,Kings,NY,45.91
36047080200,Kings,NY,17.29
36047080400,Kings,NY,26.2
36047080600,Kings,NY,26.42
36047080800,Kings,NY,13.36
36047081000,Kings,NY,17.23
36047081400,Kings,NY,31.62
36047081600,Kings,NY,19.62
36047081800,Kings,NY,25.7
36047082000,Kings,NY,29.15
36047082200,Kings,NY,21.91
36047082400,Kings,NY,25.59
36047082600,Kings,NY,24.44
36047082800,Kings,NY,20.22
36047083000,Kings,NY,17.72
36047083200,Kings,NY,41.71
36047083400,Kings,NY,24.99
36047083600,Kings,NY,28.97
36047083800,Kings,NY,28.81
36047084000,Kings,NY,27.4
36047084600,Kings,NY,28.69
36047084800,Kings,NY,23.12
36047085000,Kings,NY,38.94
36047085200,Kings,NY,5.04
36047085400,Kings,NY,39.05
36047085600,Kings,NY,37.1
36047085800,Kings,NY,26
36047086000,Kings,NY,34.16
36047086200,Kings,NY,21.57
36047086400,Kings,NY,31.52
36047086600,Kings,NY,24.25
36047086800,Kings,NY,33.29
36047087000,Kings,NY,27.67
36047087200,Kings,NY,21.41
36047087401,Kings,NY,18.06
36047087600,Kings,NY,23.53
36047087800,Kings,NY,25.88
36047088000,Kings,NY,35.36
36047088200,Kings,NY,25.49
36047088400,Kings,NY,24.81
