GEOID,County,State,"Change in percent devices at home, midday"
36005020200,Bronx,NY,11.19
36005020400,Bronx,NY,7.75
36005020501,Bronx,NY,9.86
36005020502,Bronx,NY,18.66
36005020601,Bronx,NY,19.75
36005020900,Bronx,NY,15.52
36005021001,Bronx,NY,10.34
36005021002,Bronx,NY,10.38
36005021100,Bronx,NY,14.82
36005021200,Bronx,NY,15.37
36005021301,Bronx,NY,5.9
36005021302,Bronx,NY,15.63
36005021501,Bronx,NY,14.6
36005021502,Bronx,NY,10.75
36005021601,Bronx,NY,8.7
36005021602,Bronx,NY,15.19
36005021700,Bronx,NY,15.45
36005021800,Bronx,NY,18.1
36005021900,Bronx,NY,4.46
36005022000,Bronx,NY,18.37
36005022101,Bronx,NY,18.39
36005022102,Bronx,NY,11.52
36005022200,Bronx,NY,12.72
36005022300,Bronx,NY,9.6
36005022401,Bronx,NY,25.31
36005022403,Bronx,NY,18.33
36005022404,Bronx,NY,12.37
36005022500,Bronx,NY,19.17
36005022701,Bronx,NY,14.85
36005022702,Bronx,NY,7.17
36005022703,Bronx,NY,16.25
36005022800,Bronx,NY,13.65
36005022901,Bronx,NY,13.71
36005022902,Bronx,NY,12.96
36005023000,Bronx,NY,14.94
36005023100,Bronx,NY,22.73
36005023200,Bronx,NY,16.52
36005023301,Bronx,NY,14.44
36005023302,Bronx,NY,5.7
36005023501,Bronx,NY,15.94
36005023502,Bronx,NY,15.65
36005023600,Bronx,NY,10.76
36005023702,Bronx,NY,21.15
36005023703,Bronx,NY,12.75
36005023704,Bronx,NY,13.66
36005023800,Bronx,NY,12.28
36005023900,Bronx,NY,17
36005024000,Bronx,NY,11.32
36005024100,Bronx,NY,16.6
36005024300,Bronx,NY,14.37
36005024400,Bronx,NY,19.62
36005024501,Bronx,NY,12.85
36005024502,Bronx,NY,21.95
36005024600,Bronx,NY,14.54
36005024700,Bronx,NY,13.31
36005024800,Bronx,NY,14.54
36005024900,Bronx,NY,-34.89
36005025000,Bronx,NY,12.96
36005025100,Bronx,NY,11.35
36005025200,Bronx,NY,20.79
36005025300,Bronx,NY,14.94
36005025400,Bronx,NY,29.69
36005025500,Bronx,NY,21.01
36005025600,Bronx,NY,7.63
36005025700,Bronx,NY,13.43
36005026100,Bronx,NY,17.87
36005026300,Bronx,NY,11.12
36005026400,Bronx,NY,13.18
36005026500,Bronx,NY,14.53
36005026601,Bronx,NY,18.98
36005026602,Bronx,NY,17.65
36005026701,Bronx,NY,15.01
36005026702,Bronx,NY,17.19
36005026900,Bronx,NY,19.03
36005027300,Bronx,NY,12.69
36005027401,Bronx,NY,18.42
36005027402,Bronx,NY,14.3
36005027600,Bronx,NY,3.37
36005027700,Bronx,NY,11.82
36005027900,Bronx,NY,11.42
36005028100,Bronx,NY,15.53
36005028300,Bronx,NY,13.98
36005028400,Bronx,NY,-1.99
36005028500,Bronx,NY,-4.51
36005028600,Bronx,NY,19.39
36005028700,Bronx,NY,17.41
36005028800,Bronx,NY,9.46
36005028900,Bronx,NY,17.32
36005029301,Bronx,NY,-1.18
36005029302,Bronx,NY,17.2
36005029500,Bronx,NY,21.15
36005029600,Bronx,NY,11.01
36005029700,Bronx,NY,14.24
36005030000,Bronx,NY,18.46
36005030100,Bronx,NY,8.9
36005030200,Bronx,NY,20.1
36005030701,Bronx,NY,20.16
36005030900,Bronx,NY,-7.09
36005031000,Bronx,NY,13.47
36005031200,Bronx,NY,16.81
36005031400,Bronx,NY,21.28
36005031600,Bronx,NY,17.18
36005031800,Bronx,NY,12.37
36005031900,Bronx,NY,6.53
36005032300,Bronx,NY,15.66
36005032400,Bronx,NY,11.21
36005032600,Bronx,NY,18.93
36005032800,Bronx,NY,17.72
36005033000,Bronx,NY,11.54
36005033201,Bronx,NY,19.9
36005033202,Bronx,NY,14.51
36005033400,Bronx,NY,16.78
36005033500,Bronx,NY,15.4
36005033600,Bronx,NY,15.97
36005033700,Bronx,NY,29.31
36005033800,Bronx,NY,10.3
36005034000,Bronx,NY,11.31
36005034200,Bronx,NY,20.79
36005034300,Bronx,NY,18.99
36005034400,Bronx,NY,20.17
36005034500,Bronx,NY,19.56
36005034800,Bronx,NY,13.41
36005035000,Bronx,NY,4.85
36005035100,Bronx,NY,-22.06
36005035600,Bronx,NY,-1.93
36005035800,Bronx,NY,17.75
36005035900,Bronx,NY,12.84
36005036000,Bronx,NY,14.98
36005036100,Bronx,NY,13.51
36005036300,Bronx,NY,10.58
36005036400,Bronx,NY,16.89
36005036501,Bronx,NY,12.69
36005036502,Bronx,NY,5.27
36005036700,Bronx,NY,4.68
36005036800,Bronx,NY,11.05
36005036901,Bronx,NY,8.19
36005036902,Bronx,NY,18.12
36005037000,Bronx,NY,9.14
36005037100,Bronx,NY,7.74
36005037200,Bronx,NY,7.75
36005037300,Bronx,NY,16.06
36005037400,Bronx,NY,12.09
36005037504,Bronx,NY,14.57
36005037600,Bronx,NY,29.91
36005037800,Bronx,NY,17.58
36005037900,Bronx,NY,10.15
36005038000,Bronx,NY,11.17
36005038100,Bronx,NY,13.38
36005038200,Bronx,NY,21.4
36005038301,Bronx,NY,19.85
36005038302,Bronx,NY,13.57
36005038500,Bronx,NY,10.11
36005038600,Bronx,NY,16.31
36005038700,Bronx,NY,4.83
36005038800,Bronx,NY,11.29
36005038900,Bronx,NY,5.74
36005039000,Bronx,NY,8.12
36005039100,Bronx,NY,16.69
36005039200,Bronx,NY,12.38
36005039300,Bronx,NY,14.22
36005039400,Bronx,NY,10.26
36005039500,Bronx,NY,20.36
36005039600,Bronx,NY,15.31
36005039700,Bronx,NY,-35.87
36005039800,Bronx,NY,18.56
36005039901,Bronx,NY,8.12
36005039902,Bronx,NY,15.87
36005040100,Bronx,NY,11.28
36005040302,Bronx,NY,14.79
36005040303,Bronx,NY,20.17
36005040304,Bronx,NY,15.94
36005040400,Bronx,NY,18.74
36005040501,Bronx,NY,15.15
36005040502,Bronx,NY,20.63
36005040600,Bronx,NY,9.43
36005040701,Bronx,NY,16.42
36005040702,Bronx,NY,11.91
36005040800,Bronx,NY,16.9
36005040900,Bronx,NY,19.17
36005041100,Bronx,NY,6.19
36005041300,Bronx,NY,10.42
36005041400,Bronx,NY,14.71
36005041500,Bronx,NY,19.27
36005041800,Bronx,NY,13.93
36005041900,Bronx,NY,18.03
36005042000,Bronx,NY,10.22
36005042100,Bronx,NY,14.1
36005042200,Bronx,NY,7.81
36005042300,Bronx,NY,14.24
36005042400,Bronx,NY,15.8
36005042500,Bronx,NY,18.89
36005042600,Bronx,NY,13.21
36005042800,Bronx,NY,18.24
36005042901,Bronx,NY,17.83
36005042902,Bronx,NY,20.77
36005043000,Bronx,NY,22.09
36005043100,Bronx,NY,15.52
36005043400,Bronx,NY,8.85
36005043500,Bronx,NY,18.65
36005043600,Bronx,NY,0.91
36005044200,Bronx,NY,15.05
36005044400,Bronx,NY,17.37
36005044800,Bronx,NY,19.27
36005044901,Bronx,NY,27.02
36005044902,Bronx,NY,13.19
36005045101,Bronx,NY,15.81
36005045102,Bronx,NY,9.97
36005045600,Bronx,NY,16.23
36005045800,Bronx,NY,6.65
36005046000,Bronx,NY,19.24
36005046201,Bronx,NY,15.6
36005046202,Bronx,NY,16.04
36005048400,Bronx,NY,10.16
36005050400,Bronx,NY,-21.42
36005051600,Bronx,NY,7.35
36047000100,Kings,NY,1.67
36047000200,Kings,NY,8.64
36047000301,Kings,NY,22.8
36047000501,Kings,NY,-15.1
36047000502,Kings,NY,-27.68
36047000700,Kings,NY,0.05
36047000900,Kings,NY,-9.85
36047001100,Kings,NY,-5.62
36047001300,Kings,NY,12.74
36047001500,Kings,NY,5.77
36047001800,Kings,NY,4.42
36047002000,Kings,NY,7.14
36047002100,Kings,NY,15.91
36047002200,Kings,NY,15.35
36047002300,Kings,NY,12.5
36047002901,Kings,NY,12.77
36047003000,Kings,NY,10.32
36047003100,Kings,NY,18.37
36047003300,Kings,NY,14.47
36047003400,Kings,NY,24.08
36047003500,Kings,NY,16.44
36047003600,Kings,NY,10.58
36047003700,Kings,NY,12.39
36047003800,Kings,NY,22.21
36047003900,Kings,NY,5.91
36047004100,Kings,NY,1.71
36047004300,Kings,NY,12.02
36047004400,Kings,NY,6.13
36047004500,Kings,NY,21.34
36047004600,Kings,NY,33.81
36047004700,Kings,NY,4.29
36047004900,Kings,NY,12.6
36047005000,Kings,NY,28
36047005100,Kings,NY,2.34
36047005201,Kings,NY,21.11
36047005202,Kings,NY,19
36047005300,Kings,NY,16.11
36047005400,Kings,NY,16.75
36047005601,Kings,NY,25.17
36047005602,Kings,NY,16.52
36047005800,Kings,NY,20.63
36047005900,Kings,NY,2.8
36047006000,Kings,NY,14.54
36047006200,Kings,NY,10.05
36047006300,Kings,NY,22.23
36047006400,Kings,NY,16.73
36047006500,Kings,NY,11.87
36047006600,Kings,NY,19.71
36047006700,Kings,NY,9.93
36047006800,Kings,NY,14.16
36047006900,Kings,NY,14.52
36047007000,Kings,NY,12.53
36047007100,Kings,NY,11.37
36047007200,Kings,NY,22.53
36047007400,Kings,NY,14.94
36047007500,Kings,NY,10.07
36047007600,Kings,NY,16.84
36047007700,Kings,NY,11.75
36047007800,Kings,NY,14.26
36047008000,Kings,NY,5.82
36047008200,Kings,NY,10.24
36047008400,Kings,NY,8.03
36047008500,Kings,NY,11.24
36047008600,Kings,NY,9.15
36047008800,Kings,NY,5.83
36047009000,Kings,NY,18.96
36047009200,Kings,NY,27.41
36047009400,Kings,NY,23.62
36047009600,Kings,NY,19.22
36047009800,Kings,NY,16.08
36047010000,Kings,NY,6.47
36047010100,Kings,NY,15.35
36047010200,Kings,NY,20.59
36047010400,Kings,NY,21.64
36047010600,Kings,NY,24.42
36047010800,Kings,NY,9
36047011000,Kings,NY,27.56
36047011200,Kings,NY,23.39
36047011400,Kings,NY,0.16
36047011600,Kings,NY,3.71
36047011700,Kings,NY,24.91
36047011800,Kings,NY,10.98
36047011900,Kings,NY,9.02
36047012000,Kings,NY,14.95
36047012100,Kings,NY,28.87
36047012200,Kings,NY,16.58
36047012600,Kings,NY,13.16
36047012700,Kings,NY,1.49
36047012801,Kings,NY,27.43
36047012901,Kings,NY,7.75
36047012902,Kings,NY,17.23
36047013000,Kings,NY,4.89
36047013100,Kings,NY,7.23
36047013200,Kings,NY,17.34
36047013300,Kings,NY,23.87
36047013400,Kings,NY,25.23
36047013500,Kings,NY,16.49
36047013600,Kings,NY,20
36047013700,Kings,NY,12.81
36047013800,Kings,NY,18.67
36047013900,Kings,NY,10.49
36047014000,Kings,NY,13.67
36047014100,Kings,NY,-0.72
36047014200,Kings,NY,14.59
36047014300,Kings,NY,14.68
36047014500,Kings,NY,22.44
36047014700,Kings,NY,8.25
36047014800,Kings,NY,21.5
36047014900,Kings,NY,12.93
36047015000,Kings,NY,17.24
36047015100,Kings,NY,-1.44
36047015200,Kings,NY,16.4
36047015300,Kings,NY,8.68
36047015400,Kings,NY,9.11
36047015500,Kings,NY,5.9
36047015700,Kings,NY,1.11
36047015900,Kings,NY,7.66
36047016000,Kings,NY,11.12
36047016100,Kings,NY,14.6
36047016200,Kings,NY,6.99
36047016300,Kings,NY,-1.54
36047016400,Kings,NY,10.54
36047016500,Kings,NY,20.65
36047016600,Kings,NY,18.35
36047016700,Kings,NY,22.04
36047016800,Kings,NY,30.79
36047016900,Kings,NY,10.04
36047017000,Kings,NY,15.78
36047017100,Kings,NY,-8.76
36047017200,Kings,NY,21.98
36047017400,Kings,NY,30.64
36047017500,Kings,NY,42.25
36047017600,Kings,NY,18.33
36047017700,Kings,NY,17.58
36047017800,Kings,NY,21.78
36047017900,Kings,NY,5.58
36047018000,Kings,NY,20.38
36047018100,Kings,NY,27.09
36047018200,Kings,NY,21.26
36047018300,Kings,NY,5.86
36047018400,Kings,NY,16.43
36047018501,Kings,NY,11.64
36047018600,Kings,NY,15.7
36047018700,Kings,NY,19.7
36047018800,Kings,NY,12.92
36047019000,Kings,NY,15.74
36047019100,Kings,NY,8.15
36047019200,Kings,NY,22.53
36047019300,Kings,NY,-4.36
36047019400,Kings,NY,19.29
36047019500,Kings,NY,21.84
36047019600,Kings,NY,21.33
36047019700,Kings,NY,13.9
36047019800,Kings,NY,21.98
36047019900,Kings,NY,8.56
36047020000,Kings,NY,24.38
36047020100,Kings,NY,1.2
36047020200,Kings,NY,25.16
36047020300,Kings,NY,2.81
36047020400,Kings,NY,15.79
36047020500,Kings,NY,15.31
36047020600,Kings,NY,22.28
36047020700,Kings,NY,18.07
36047020800,Kings,NY,25.72
36047021000,Kings,NY,18.1
36047021100,Kings,NY,1.44
36047021200,Kings,NY,21.67
36047021300,Kings,NY,3.07
36047021400,Kings,NY,28.56
36047021500,Kings,NY,17.98
36047021600,Kings,NY,24.65
36047021700,Kings,NY,12.11
36047021800,Kings,NY,20.83
36047021900,Kings,NY,9.84
36047022000,Kings,NY,12.21
36047022100,Kings,NY,7.63
36047022200,Kings,NY,23.65
36047022400,Kings,NY,12.74
36047022600,Kings,NY,22.31
36047022700,Kings,NY,15.92
36047022800,Kings,NY,9.58
36047022900,Kings,NY,21.38
36047023000,Kings,NY,26.67
36047023100,Kings,NY,14.43
36047023200,Kings,NY,20.47
36047023300,Kings,NY,12.19
36047023400,Kings,NY,19.01
36047023500,Kings,NY,23.34
36047023600,Kings,NY,14.45
36047023800,Kings,NY,13.39
36047024000,Kings,NY,29.48
36047024100,Kings,NY,13.28
36047024200,Kings,NY,19.79
36047024300,Kings,NY,7.29
36047024400,Kings,NY,25.18
36047024500,Kings,NY,13.11
36047024600,Kings,NY,19.22
36047024700,Kings,NY,18.68
36047024800,Kings,NY,13.17
36047024900,Kings,NY,16.75
36047025000,Kings,NY,25.93
36047025100,Kings,NY,14.88
36047025200,Kings,NY,19.64
36047025300,Kings,NY,27.11
36047025400,Kings,NY,24.55
36047025500,Kings,NY,8.65
36047025600,Kings,NY,23.62
36047025700,Kings,NY,8.47
36047025800,Kings,NY,22.52
36047025901,Kings,NY,15.95
36047025902,Kings,NY,23.48
36047026000,Kings,NY,27.9
36047026100,Kings,NY,11.31
36047026200,Kings,NY,18.78
36047026300,Kings,NY,14.25
36047026400,Kings,NY,18.89
36047026500,Kings,NY,14.17
36047026600,Kings,NY,22.55
36047026700,Kings,NY,11.68
36047026800,Kings,NY,18.45
36047026900,Kings,NY,14
36047027000,Kings,NY,22.96
36047027100,Kings,NY,12.1
36047027200,Kings,NY,15.16
36047027300,Kings,NY,25.6
36047027400,Kings,NY,24.34
36047027500,Kings,NY,11.58
36047027600,Kings,NY,21.58
36047027700,Kings,NY,12.93
36047027800,Kings,NY,18.38
36047027900,Kings,NY,14.8
36047028000,Kings,NY,15.65
36047028100,Kings,NY,17.57
36047028200,Kings,NY,12.95
36047028300,Kings,NY,5.19
36047028400,Kings,NY,24.33
36047028501,Kings,NY,-11.64
36047028502,Kings,NY,14.75
36047028600,Kings,NY,15.6
36047028700,Kings,NY,9.44
36047028800,Kings,NY,7.73
36047028900,Kings,NY,9.72
36047029000,Kings,NY,13.29
36047029100,Kings,NY,13.91
36047029200,Kings,NY,26.63
36047029300,Kings,NY,13.2
36047029400,Kings,NY,16.96
36047029500,Kings,NY,17.62
36047029600,Kings,NY,16.53
36047029700,Kings,NY,10.23
36047029800,Kings,NY,22.2
36047029900,Kings,NY,10.91
36047030000,Kings,NY,13.52
36047030100,Kings,NY,8.45
36047030200,Kings,NY,18.98
36047030300,Kings,NY,14.4
36047030400,Kings,NY,21.32
36047030500,Kings,NY,10.87
36047030600,Kings,NY,16.68
36047030700,Kings,NY,14.14
36047030800,Kings,NY,20.73
36047030900,Kings,NY,17.25
36047031100,Kings,NY,8.3
36047031300,Kings,NY,17.67
36047031400,Kings,NY,24.04
36047031500,Kings,NY,14.59
36047031701,Kings,NY,17.16
36047031702,Kings,NY,11.4
36047031900,Kings,NY,21.15
36047032100,Kings,NY,9.47
36047032300,Kings,NY,13.4
36047032500,Kings,NY,12.72
36047032600,Kings,NY,9.14
36047032700,Kings,NY,7.11
36047032800,Kings,NY,21.74
36047032900,Kings,NY,7.66
36047033000,Kings,NY,16.38
36047033100,Kings,NY,10.42
36047033300,Kings,NY,0.89
36047033500,Kings,NY,7.41
36047033600,Kings,NY,23.52
36047033700,Kings,NY,0.31
36047033900,Kings,NY,5
36047034000,Kings,NY,12.76
36047034100,Kings,NY,8.18
36047034200,Kings,NY,10.92
36047034300,Kings,NY,11.64
36047034500,Kings,NY,10.13
36047034700,Kings,NY,17.35
36047034800,Kings,NY,10.57
36047034900,Kings,NY,10.25
36047035000,Kings,NY,15.04
36047035100,Kings,NY,6.15
36047035200,Kings,NY,10.9
36047035300,Kings,NY,0.25
36047035400,Kings,NY,10.92
36047035500,Kings,NY,10.37
36047035601,Kings,NY,18.54
36047035602,Kings,NY,14.76
36047035700,Kings,NY,14.11
36047035900,Kings,NY,9.77
36047036001,Kings,NY,6.99
36047036002,Kings,NY,6.73
36047036100,Kings,NY,11.11
36047036200,Kings,NY,7.03
36047036300,Kings,NY,17.5
36047036400,Kings,NY,21.98
36047036501,Kings,NY,11.41
36047036502,Kings,NY,23.26
36047036600,Kings,NY,16.31
36047036700,Kings,NY,16.32
36047036900,Kings,NY,17.39
36047037000,Kings,NY,21.81
36047037100,Kings,NY,15.21
36047037300,Kings,NY,12.65
36047037401,Kings,NY,15.35
36047037402,Kings,NY,14.99
36047037500,Kings,NY,9.15
36047037700,Kings,NY,13.85
36047037900,Kings,NY,18.85
36047038100,Kings,NY,9.34
36047038200,Kings,NY,19.11
36047038300,Kings,NY,-0.2
36047038500,Kings,NY,12.97
36047038600,Kings,NY,23.33
36047038700,Kings,NY,14.87
36047038800,Kings,NY,13.97
36047038900,Kings,NY,3.99
36047039000,Kings,NY,14.42
36047039100,Kings,NY,10.77
36047039200,Kings,NY,18.59
36047039300,Kings,NY,7.92
36047039400,Kings,NY,24.28
36047039500,Kings,NY,-3.76
36047039600,Kings,NY,17.78
36047039700,Kings,NY,17.62
36047039800,Kings,NY,23.77
36047039900,Kings,NY,2.17
36047040000,Kings,NY,19.76
36047040100,Kings,NY,15.24
36047040200,Kings,NY,21.42
36047040300,Kings,NY,20.33
36047040400,Kings,NY,23.88
36047040500,Kings,NY,10.42
36047040600,Kings,NY,21.37
36047040700,Kings,NY,0
36047040800,Kings,NY,23.55
36047040900,Kings,NY,13.89
36047041000,Kings,NY,23.35
36047041100,Kings,NY,23.28
36047041200,Kings,NY,22.09
36047041300,Kings,NY,24.53
36047041401,Kings,NY,16.61
36047041402,Kings,NY,15.07
36047041500,Kings,NY,10.92
36047041600,Kings,NY,10.05
36047041700,Kings,NY,18.96
36047041800,Kings,NY,6.03
36047041900,Kings,NY,8.23
36047042000,Kings,NY,2.98
36047042100,Kings,NY,1.51
36047042200,Kings,NY,11.54
36047042300,Kings,NY,9.31
36047042400,Kings,NY,16.99
36047042500,Kings,NY,20.33
36047042600,Kings,NY,17.63
36047042700,Kings,NY,15.76
36047042800,Kings,NY,16.74
36047042900,Kings,NY,-9.44
36047043000,Kings,NY,17.14
36047043100,Kings,NY,13.16
36047043200,Kings,NY,8.63
36047043300,Kings,NY,11.4
36047043400,Kings,NY,21.37
36047043500,Kings,NY,14.82
36047043600,Kings,NY,23.11
36047043700,Kings,NY,12.66
36047043800,Kings,NY,14.95
36047043900,Kings,NY,15.17
36047044000,Kings,NY,20.52
36047044100,Kings,NY,18.71
36047044200,Kings,NY,11.03
36047044300,Kings,NY,16.37
36047044400,Kings,NY,20.83
36047044500,Kings,NY,12.63
36047044600,Kings,NY,16.54
36047044700,Kings,NY,18.53
36047044800,Kings,NY,-9.63
36047044900,Kings,NY,10.26
36047045000,Kings,NY,16.3
36047045200,Kings,NY,10.2
36047045300,Kings,NY,17.48
36047045400,Kings,NY,11.61
36047045600,Kings,NY,5.19
36047045800,Kings,NY,25.25
36047046000,Kings,NY,12.62
36047046201,Kings,NY,7.79
36047046202,Kings,NY,14.89
36047046400,Kings,NY,25.28
36047046800,Kings,NY,-0.63
36047047000,Kings,NY,3.5
36047047200,Kings,NY,25.17
36047047400,Kings,NY,9.55
36047047600,Kings,NY,8.65
36047047700,Kings,NY,3.25
36047047800,Kings,NY,18.4
36047048000,Kings,NY,15.82
36047048100,Kings,NY,17.38
36047048200,Kings,NY,10.81
36047048400,Kings,NY,20.66
36047048500,Kings,NY,-1.67
36047048600,Kings,NY,23.24
36047048800,Kings,NY,15.64
36047048900,Kings,NY,11.61
36047049000,Kings,NY,17.59
36047049100,Kings,NY,11.85
36047049200,Kings,NY,11.04
36047049300,Kings,NY,8.62
36047049400,Kings,NY,17.54
36047049500,Kings,NY,12.31
36047049600,Kings,NY,20.58
36047049700,Kings,NY,4.27
36047049800,Kings,NY,14.16
36047049900,Kings,NY,22.23
36047050000,Kings,NY,20.59
36047050100,Kings,NY,-3.61
36047050202,Kings,NY,18.22
36047050300,Kings,NY,-11.36
36047050400,Kings,NY,15.48
36047050500,Kings,NY,14.89
36047050600,Kings,NY,20.76
36047050700,Kings,NY,2.31
36047050801,Kings,NY,12.57
36047050803,Kings,NY,9.88
36047050804,Kings,NY,16.41
36047050900,Kings,NY,-63.85
36047051001,Kings,NY,8.84
36047051002,Kings,NY,12.93
36047051100,Kings,NY,18.06
36047051200,Kings,NY,15.91
36047051300,Kings,NY,4.64
36047051400,Kings,NY,7.04
36047051500,Kings,NY,-3.09
36047051601,Kings,NY,14.21
36047051602,Kings,NY,13.37
36047051700,Kings,NY,15.74
36047051800,Kings,NY,14.64
36047051900,Kings,NY,2.08
36047052000,Kings,NY,22.87
36047052300,Kings,NY,9.61
36047052500,Kings,NY,8.89
36047052600,Kings,NY,17.18
36047052700,Kings,NY,12.42
36047052800,Kings,NY,12.7
36047052900,Kings,NY,22.43
36047053000,Kings,NY,10.61
36047053100,Kings,NY,18.05
36047053200,Kings,NY,16.7
36047053300,Kings,NY,6.24
36047053400,Kings,NY,13.57
36047053500,Kings,NY,-3.34
36047053700,Kings,NY,3.19
36047053800,Kings,NY,17.55
36047053900,Kings,NY,17.56
36047054200,Kings,NY,11.75
36047054300,Kings,NY,-0.61
36047054400,Kings,NY,15.18
36047054500,Kings,NY,8.64
36047054600,Kings,NY,14.12
36047054700,Kings,NY,21.06
36047054800,Kings,NY,23.23
36047054900,Kings,NY,19.91
36047055000,Kings,NY,7.42
36047055100,Kings,NY,19.6
36047055200,Kings,NY,17.59
36047055300,Kings,NY,16.87
36047055400,Kings,NY,11.42
36047055500,Kings,NY,11.83
36047055600,Kings,NY,19.47
36047055700,Kings,NY,-15.73
36047055800,Kings,NY,14.79
36047056000,Kings,NY,19.08
36047056100,Kings,NY,-0.55
36047056200,Kings,NY,11.1
36047056300,Kings,NY,25.42
36047056400,Kings,NY,23.06
36047056500,Kings,NY,11.52
36047056600,Kings,NY,7.69
36047056800,Kings,NY,23.81
36047056900,Kings,NY,-10.64
36047057000,Kings,NY,19.85
36047057100,Kings,NY,2.32
36047057200,Kings,NY,14.71
36047057300,Kings,NY,16.14
36047057400,Kings,NY,9.1
36047057500,Kings,NY,8.98
36047057600,Kings,NY,19.97
36047057800,Kings,NY,13.89
36047057900,Kings,NY,3.15
36047058000,Kings,NY,16.83
36047058200,Kings,NY,12.61
36047058400,Kings,NY,15.8
36047058600,Kings,NY,18.05
36047058800,Kings,NY,13.12
36047058900,Kings,NY,8.61
36047059000,Kings,NY,11.74
36047059100,Kings,NY,11.16
36047059200,Kings,NY,16.24
36047059300,Kings,NY,1.21
36047059401,Kings,NY,19.09
36047059402,Kings,NY,15.85
36047059600,Kings,NY,21.71
36047059800,Kings,NY,13.93
36047060000,Kings,NY,18.77
36047060600,Kings,NY,13.36
36047060800,Kings,NY,17.96
36047061002,Kings,NY,20.97
36047061003,Kings,NY,7.68
36047061004,Kings,NY,14.33
36047061200,Kings,NY,-2.67
36047061600,Kings,NY,28.9
36047062000,Kings,NY,9.53
36047062200,Kings,NY,15.16
36047062600,Kings,NY,14.06
36047062800,Kings,NY,16.4
36047063200,Kings,NY,3.44
36047063600,Kings,NY,28.54
36047063800,Kings,NY,23.74
36047064000,Kings,NY,13.73
36047064200,Kings,NY,20.69
36047064400,Kings,NY,20.41
36047064600,Kings,NY,19.74
36047064800,Kings,NY,21.01
36047065000,Kings,NY,25.99
36047065200,Kings,NY,23.08
36047065400,Kings,NY,19.98
36047065600,Kings,NY,16.22
36047065800,Kings,NY,15.92
36047066000,Kings,NY,21.79
36047066200,Kings,NY,15.25
36047066600,Kings,NY,-19.1
36047067000,Kings,NY,24.18
36047067200,Kings,NY,20.78
36047067400,Kings,NY,7.34
36047067600,Kings,NY,17.3
36047067800,Kings,NY,15.37
36047068000,Kings,NY,17.1
36047068200,Kings,NY,22.2
36047068600,Kings,NY,10.91
36047068800,Kings,NY,13.47
36047069000,Kings,NY,15.77
36047069200,Kings,NY,19.1
36047069601,Kings,NY,15.4
36047069602,Kings,NY,21.4
36047069800,Kings,NY,12.16
36047070000,Kings,NY,18
36047070201,Kings,NY,21.08
36047070202,Kings,NY,45.87
36047070600,Kings,NY,21.63
36047072000,Kings,NY,20.99
36047072200,Kings,NY,17.82
36047072400,Kings,NY,8.65
36047072600,Kings,NY,19.9
36047072800,Kings,NY,21.8
36047073000,Kings,NY,15.39
36047073200,Kings,NY,19.5
36047073400,Kings,NY,15.99
36047073600,Kings,NY,17.86
36047073800,Kings,NY,18.9
36047074000,Kings,NY,16.13
36047074200,Kings,NY,10.65
36047074400,Kings,NY,22.07
36047074600,Kings,NY,15.37
36047074800,Kings,NY,21.72
36047075000,Kings,NY,12.32
36047075200,Kings,NY,20.75
36047075400,Kings,NY,10.64
36047075600,Kings,NY,19.46
36047075800,Kings,NY,12.75
36047076000,Kings,NY,12.57
36047076200,Kings,NY,10.08
36047076400,Kings,NY,9.26
36047076600,Kings,NY,18.65
36047076800,Kings,NY,19.68
36047077000,Kings,NY,12.33
36047077200,Kings,NY,14.18
36047077400,Kings,NY,19.08
36047077600,Kings,NY,19.49
36047078000,Kings,NY,17.79
36047078200,Kings,NY,10.6
36047078400,Kings,NY,14.41
36047078600,Kings,NY,14.95
36047078800,Kings,NY,11.3
36047079000,Kings,NY,6.17
36047079200,Kings,NY,16.7
36047079400,Kings,NY,17.22
36047079601,Kings,NY,13.61
36047079602,Kings,NY,11.45
36047079801,Kings,NY,19.09
36047079802,Kings,NY,13.15
36047080000,Kings,NY,12.98
36047080200,Kings,NY,10.51
36047080400,Kings,NY,17.54
36047080600,Kings,NY,17.6
36047080800,Kings,NY,5.57
36047081000,Kings,NY,7.99
36047081400,Kings,NY,20.52
36047081600,Kings,NY,0.82
36047081800,Kings,NY,14.49
36047082000,Kings,NY,15.19
36047082200,Kings,NY,13.52
36047082400,Kings,NY,14.39
36047082600,Kings,NY,11.29
36047082800,Kings,NY,11.82
36047083000,Kings,NY,10.26
36047083200,Kings,NY,27
36047083400,Kings,NY,15.56
36047083600,Kings,NY,21.87
36047083800,Kings,NY,16.42
36047084000,Kings,NY,25.69
36047084600,Kings,NY,9.36
36047084800,Kings,NY,7.08
36047085000,Kings,NY,16.23
36047085200,Kings,NY,1.22
36047085400,Kings,NY,19.47
36047085600,Kings,NY,15.53
36047085800,Kings,NY,14.8
36047086000,Kings,NY,11.44
36047086200,Kings,NY,12.05
36047086400,Kings,NY,15.03
36047086600,Kings,NY,21.02
36047086800,Kings,NY,16.58
36047087000,Kings,NY,14.8
36047087200,Kings,NY,15.97
36047087401,Kings,NY,9.2
36047087600,Kings,NY,3.34
36047087800,Kings,NY,14.15
36047088000,Kings,NY,17.7
36047088200,Kings,NY,12.13
36047088400,Kings,NY,10.66
36047088600,Kings,NY,13.86
36047088800,Kings,NY,14.98
36047089000,Kings,NY,13.34
36047089200,Kings,NY,13.4
