PERSON_TYPE,PER,ORIG_PURPOSE,TIME_USE
NON WORKER AGE 65 PLUS,12,HOME,1041.44702958333
NON WORKER AGE 65 PLUS,12,MEAL,84.1326497916667
NON WORKER AGE 65 PLUS,12,OTHER,0
NON WORKER AGE 65 PLUS,12,SCHOOL,0
NON WORKER AGE 65 PLUS,12,SHOP,906.039889374999
NON WORKER AGE 65 PLUS,12,SOC AND REC,441.20744125
NON WORKER AGE 65 PLUS,12,WORK,104.007297708333
NON WORKER AGE 65 PLUS,13,COMMUTE,917.678436784696
NON WORKER AGE 65 PLUS,13,ESCORT,35.4908877083333
NON WORKER AGE 65 PLUS,13,HOME,1071.62304791667
NON WORKER AGE 65 PLUS,13,MEAL,172.316077916667
NON WORKER AGE 65 PLUS,13,OTHER,0
NON WORKER AGE 65 PLUS,13,SCHOOL,80.4611220833333
NON WORKER AGE 65 PLUS,13,SHOP,1433.99098645833
NON WORKER AGE 65 PLUS,13,SOC AND REC,507.498329791667
NON WORKER AGE 65 PLUS,13,WORK,110.263532083333
NON WORKER AGE 65 PLUS,14,COMMUTE,1072.85592027516
NON WORKER AGE 65 PLUS,14,ESCORT,31.1978177083333
NON WORKER AGE 65 PLUS,14,HOME,1274.005341875
NON WORKER AGE 65 PLUS,14,MEAL,133.576854583333
NON WORKER AGE 65 PLUS,14,OTHER,0
NON WORKER AGE 65 PLUS,14,SCHOOL,44.6714122916667
NON WORKER AGE 65 PLUS,14,SHOP,1804.42645770833
NON WORKER AGE 65 PLUS,14,SOC AND REC,708.033381458333
NON WORKER AGE 65 PLUS,14,WORK,128.140449791667
NON WORKER AGE 65 PLUS,15,COMMUTE,1302.77805493738
NON WORKER AGE 65 PLUS,15,ESCORT,130.163700208333
NON WORKER AGE 65 PLUS,15,HOME,1373.587901875
NON WORKER AGE 65 PLUS,15,MEAL,160.561839375
NON WORKER AGE 65 PLUS,15,OTHER,0
NON WORKER AGE 65 PLUS,15,SCHOOL,44.6714122916667
NON WORKER AGE 65 PLUS,15,SHOP,2039.03678791667
NON WORKER AGE 65 PLUS,15,SOC AND REC,831.342403958333
NON WORKER AGE 65 PLUS,15,WORK,139.844408958333
NON WORKER AGE 65 PLUS,16,COMMUTE,1306.08648453451
NON WORKER AGE 65 PLUS,16,ESCORT,117.250265625
NON WORKER AGE 65 PLUS,16,HOME,1623.08495916667
NON WORKER AGE 65 PLUS,16,MEAL,187.513376041667
NON WORKER AGE 65 PLUS,16,OTHER,0
NON WORKER AGE 65 PLUS,16,SCHOOL,54.9655302083333
NON WORKER AGE 65 PLUS,16,SHOP,2512.73844000001
NON WORKER AGE 65 PLUS,16,SOC AND REC,907.199531249999
NON WORKER AGE 65 PLUS,16,WORK,134.418931041667
NON WORKER AGE 65 PLUS,17,COMMUTE,1263.76009665079
NON WORKER AGE 65 PLUS,17,ESCORT,65.0997120833334
NON WORKER AGE 65 PLUS,17,HOME,1822.2732075
NON WORKER AGE 65 PLUS,17,MEAL,223.697792083333
NON WORKER AGE 65 PLUS,17,OTHER,0
NON WORKER AGE 65 PLUS,17,SCHOOL,67.0915360416667
NON WORKER AGE 65 PLUS,17,SHOP,2766.54206875
NON WORKER AGE 65 PLUS,17,SOC AND REC,939.553203124999
NON WORKER AGE 65 PLUS,17,WORK,125.874586041667
NON WORKER AGE 65 PLUS,18,COMMUTE,1328.17611037388
NON WORKER AGE 65 PLUS,18,ESCORT,68.595283125
NON WORKER AGE 65 PLUS,18,HOME,1826.930045625
NON WORKER AGE 65 PLUS,18,MEAL,431.864418125
NON WORKER AGE 65 PLUS,18,OTHER,0
NON WORKER AGE 65 PLUS,18,SCHOOL,66.4743789583333
NON WORKER AGE 65 PLUS,18,SHOP,2597.90793291667
NON WORKER AGE 65 PLUS,18,SOC AND REC,989.281476041665
NON WORKER AGE 65 PLUS,18,WORK,128.344875833333
NON WORKER AGE 65 PLUS,19,COMMUTE,1207.54963518821
NON WORKER AGE 65 PLUS,19,ESCORT,86.2284570833334
NON WORKER AGE 65 PLUS,19,HOME,1994.90022791667
NON WORKER AGE 65 PLUS,19,MEAL,619.281750416667
NON WORKER AGE 65 PLUS,19,OTHER,0
NON WORKER AGE 65 PLUS,19,SCHOOL,56.1115360416667
NON WORKER AGE 65 PLUS,19,SHOP,2138.18812104167
NON WORKER AGE 65 PLUS,19,SOC AND REC,950.853895624999
NON WORKER AGE 65 PLUS,19,WORK,126.632293125
NON WORKER AGE 65 PLUS,20,COMMUTE,1255.98649145653
NON WORKER AGE 65 PLUS,20,ESCORT,72.0191954166667
NON WORKER AGE 65 PLUS,20,HOME,1923.97435958333
NON WORKER AGE 65 PLUS,20,MEAL,701.827722708333
NON WORKER AGE 65 PLUS,20,OTHER,0
NON WORKER AGE 65 PLUS,20,SCHOOL,28.15165625
NON WORKER AGE 65 PLUS,20,SHOP,2075.08977729167
NON WORKER AGE 65 PLUS,20,SOC AND REC,964.527824583332
NON WORKER AGE 65 PLUS,20,WORK,160.754347916667
NON WORKER AGE 65 PLUS,21,COMMUTE,1335.48175701754
NON WORKER AGE 65 PLUS,21,ESCORT,83.6618341666667
NON WORKER AGE 65 PLUS,21,HOME,2117.54403145833
NON WORKER AGE 65 PLUS,21,MEAL,685.704019166666
NON WORKER AGE 65 PLUS,21,OTHER,0
NON WORKER AGE 65 PLUS,21,SCHOOL,14.2629379166667
NON WORKER AGE 65 PLUS,21,SHOP,2031.20443645834
NON WORKER AGE 65 PLUS,21,SOC AND REC,956.870931249999
NON WORKER AGE 65 PLUS,21,WORK,156.04057625
NON WORKER AGE 65 PLUS,22,COMMUTE,1188.88437195863
NON WORKER AGE 65 PLUS,22,ESCORT,82.305820625
NON WORKER AGE 65 PLUS,22,HOME,2050.0533175
NON WORKER AGE 65 PLUS,22,MEAL,446.923839583334
NON WORKER AGE 65 PLUS,22,OTHER,0
NON WORKER AGE 65 PLUS,22,SCHOOL,4.44650895833333
NON WORKER AGE 65 PLUS,22,SHOP,1933.73471708333
NON WORKER AGE 65 PLUS,22,SOC AND REC,841.341359999999
NON WORKER AGE 65 PLUS,22,WORK,144.3410925
NON WORKER AGE 65 PLUS,23,COMMUTE,1190.63729594257
NON WORKER AGE 65 PLUS,23,ESCORT,70.298104375
NON WORKER AGE 65 PLUS,23,HOME,1986.47057708333
NON WORKER AGE 65 PLUS,23,MEAL,437.4602625
NON WORKER AGE 65 PLUS,23,OTHER,0
NON WORKER AGE 65 PLUS,23,SCHOOL,25.9569364583333
NON WORKER AGE 65 PLUS,23,SHOP,1938.21358979167
NON WORKER AGE 65 PLUS,23,SOC AND REC,867.848999791666
NON WORKER AGE 65 PLUS,23,WORK,148.895847708333
NON WORKER AGE 65 PLUS,24,COMMUTE,1174.20205958876
NON WORKER AGE 65 PLUS,24,ESCORT,117.187217916667
NON WORKER AGE 65 PLUS,24,HOME,1992.00313333333
NON WORKER AGE 65 PLUS,24,MEAL,392.973043958334
NON WORKER AGE 65 PLUS,24,OTHER,0
NON WORKER AGE 65 PLUS,24,SCHOOL,24.59436375
NON WORKER AGE 65 PLUS,24,SHOP,1722.71522458333
NON WORKER AGE 65 PLUS,24,SOC AND REC,870.597166666666
NON WORKER AGE 65 PLUS,24,WORK,96.8440597916667
NON WORKER AGE 65 PLUS,25,COMMUTE,1237.64906334235
NON WORKER AGE 65 PLUS,25,ESCORT,139.1457025
NON WORKER AGE 65 PLUS,25,HOME,2305.46116625001
NON WORKER AGE 65 PLUS,25,MEAL,181.475511041667
NON WORKER AGE 65 PLUS,25,OTHER,0
NON WORKER AGE 65 PLUS,25,SCHOOL,59.0944552083333
NON WORKER AGE 65 PLUS,25,SHOP,1883.88765854167
NON WORKER AGE 65 PLUS,25,SOC AND REC,676.018035625
NON WORKER AGE 65 PLUS,25,WORK,81.8702683333333
NON WORKER AGE 65 PLUS,26,COMMUTE,1045.53170549818
NON WORKER AGE 65 PLUS,26,ESCORT,102.017741041667
NON WORKER AGE 65 PLUS,26,HOME,2228.88283833334
NON WORKER AGE 65 PLUS,26,MEAL,150.20189
NON WORKER AGE 65 PLUS,26,OTHER,0
NON WORKER AGE 65 PLUS,26,SCHOOL,28.6610125
NON WORKER AGE 65 PLUS,26,SHOP,1501.90813895833
NON WORKER AGE 65 PLUS,26,SOC AND REC,531.468175
NON WORKER AGE 65 PLUS,26,WORK,76.4327054166667
NON WORKER AGE 65 PLUS,27,COMMUTE,923.93223342035
NON WORKER AGE 65 PLUS,27,ESCORT,92.859895625
NON WORKER AGE 65 PLUS,27,HOME,2109.68926416667
NON WORKER AGE 65 PLUS,27,MEAL,216.960009375
NON WORKER AGE 65 PLUS,27,OTHER,0
NON WORKER AGE 65 PLUS,27,SCHOOL,32.7995020833333
NON WORKER AGE 65 PLUS,27,SHOP,1222.05086270833
NON WORKER AGE 65 PLUS,27,SOC AND REC,445.78275875
NON WORKER AGE 65 PLUS,27,WORK,74.106030625
NON WORKER AGE 65 PLUS,28,COMMUTE,830.213861779725
NON WORKER AGE 65 PLUS,28,ESCORT,119.684804791667
NON WORKER AGE 65 PLUS,28,HOME,1912.93606958333
NON WORKER AGE 65 PLUS,28,MEAL,287.467155625
NON WORKER AGE 65 PLUS,28,OTHER,0
NON WORKER AGE 65 PLUS,28,SCHOOL,10.5403670833333
NON WORKER AGE 65 PLUS,28,SHOP,1012.75695583333
NON WORKER AGE 65 PLUS,28,SOC AND REC,468.099036041667
NON WORKER AGE 65 PLUS,28,WORK,69.2036547916667
NON WORKER AGE 65 PLUS,29,COMMUTE,701.697181917473
NON WORKER AGE 65 PLUS,29,ESCORT,84.5452833333333
NON WORKER AGE 65 PLUS,29,HOME,1623.87214875
NON WORKER AGE 65 PLUS,29,MEAL,426.822397708333
NON WORKER AGE 65 PLUS,29,OTHER,0
NON WORKER AGE 65 PLUS,29,SCHOOL,10.6946614583333
NON WORKER AGE 65 PLUS,29,SHOP,652.44700375
NON WORKER AGE 65 PLUS,29,SOC AND REC,435.239577708333
NON WORKER AGE 65 PLUS,29,WORK,65.0298964583333
NON WORKER AGE 65 PLUS,30,COMMUTE,770.804302127773
NON WORKER AGE 65 PLUS,30,ESCORT,74.1563927083333
NON WORKER AGE 65 PLUS,30,HOME,1516.6452875
NON WORKER AGE 65 PLUS,30,MEAL,577.800649375
NON WORKER AGE 65 PLUS,30,OTHER,0
NON WORKER AGE 65 PLUS,30,SCHOOL,13.355561875
NON WORKER AGE 65 PLUS,30,SHOP,554.649806875
NON WORKER AGE 65 PLUS,30,SOC AND REC,427.02328125
NON WORKER AGE 65 PLUS,30,WORK,35.4258879166667
NON WORKER AGE 65 PLUS,31,COMMUTE,633.576519277908
NON WORKER AGE 65 PLUS,31,ESCORT,71.3581514583333
NON WORKER AGE 65 PLUS,31,HOME,1536.98626145833
NON WORKER AGE 65 PLUS,31,MEAL,506.701949166667
NON WORKER AGE 65 PLUS,31,OTHER,0
NON WORKER AGE 65 PLUS,31,SCHOOL,25.1849095833333
NON WORKER AGE 65 PLUS,31,SHOP,490.527348125
NON WORKER AGE 65 PLUS,31,SOC AND REC,423.827101875
NON WORKER AGE 65 PLUS,31,WORK,29.580931875
NON WORKER AGE 65 PLUS,32,COMMUTE,521.051369239135
NON WORKER AGE 65 PLUS,32,ESCORT,74.939098125
NON WORKER AGE 65 PLUS,32,HOME,1156.56551395833
NON WORKER AGE 65 PLUS,32,MEAL,379.823846458333
NON WORKER AGE 65 PLUS,32,OTHER,0
NON WORKER AGE 65 PLUS,32,SCHOOL,47.5638354166667
NON WORKER AGE 65 PLUS,32,SHOP,423.244639791667
NON WORKER AGE 65 PLUS,32,SOC AND REC,533.67627125
NON WORKER AGE 65 PLUS,32,WORK,11.9039960416667
NON WORKER AGE 65 PLUS,33,COMMUTE,400.538111873163
NON WORKER AGE 65 PLUS,33,ESCORT,83.7348172916667
NON WORKER AGE 65 PLUS,33,HOME,844.741980625
NON WORKER AGE 65 PLUS,33,MEAL,355.676727916667
NON WORKER AGE 65 PLUS,33,OTHER,0
NON WORKER AGE 65 PLUS,33,SCHOOL,51.42816125
NON WORKER AGE 65 PLUS,33,SHOP,490.787853333333
NON WORKER AGE 65 PLUS,33,SOC AND REC,522.458360833333
NON WORKER AGE 65 PLUS,33,WORK,10.4616841666667
NON WORKER AGE 65 PLUS,34,COMMUTE,284.661375555339
NON WORKER AGE 65 PLUS,34,ESCORT,58.3599654166667
NON WORKER AGE 65 PLUS,34,HOME,868.825367291666
NON WORKER AGE 65 PLUS,34,MEAL,275.87925375
NON WORKER AGE 65 PLUS,34,OTHER,0
NON WORKER AGE 65 PLUS,34,SCHOOL,39.5988135416667
NON WORKER AGE 65 PLUS,34,SHOP,457.951202708333
NON WORKER AGE 65 PLUS,34,SOC AND REC,482.159046458333
NON WORKER AGE 65 PLUS,34,WORK,25.4866579166667
NON WORKER AGE 65 PLUS,35,COMMUTE,253.298601307654
NON WORKER AGE 65 PLUS,35,ESCORT,66.393721875
NON WORKER AGE 65 PLUS,35,HOME,786.962800208333
NON WORKER AGE 65 PLUS,35,MEAL,226.236944166667
NON WORKER AGE 65 PLUS,35,OTHER,0
NON WORKER AGE 65 PLUS,35,SCHOOL,39.5988135416667
NON WORKER AGE 65 PLUS,35,SHOP,297.693314583333
NON WORKER AGE 65 PLUS,35,SOC AND REC,423.784290416667
NON WORKER AGE 65 PLUS,35,WORK,8.32845
NON WORKER AGE 65 PLUS,36,COMMUTE,226.407164472006
NON WORKER AGE 65 PLUS,36,ESCORT,31.6623391666667
NON WORKER AGE 65 PLUS,36,HOME,693.392332916667
NON WORKER AGE 65 PLUS,36,MEAL,247.38852
NON WORKER AGE 65 PLUS,36,OTHER,0
NON WORKER AGE 65 PLUS,36,SCHOOL,11.16393
NON WORKER AGE 65 PLUS,36,SHOP,236.843514166667
NON WORKER AGE 65 PLUS,36,SOC AND REC,344.558816458333
NON WORKER AGE 65 PLUS,36,WORK,5.770898125
NON WORKER AGE 65 PLUS,37,COMMUTE,202.735296119286
NON WORKER AGE 65 PLUS,37,ESCORT,28.4440189583333
NON WORKER AGE 65 PLUS,37,HOME,752.325495833332
NON WORKER AGE 65 PLUS,37,MEAL,173.231494791667
NON WORKER AGE 65 PLUS,37,OTHER,0
NON WORKER AGE 65 PLUS,37,SCHOOL,0
NON WORKER AGE 65 PLUS,37,SHOP,135.9405925
NON WORKER AGE 65 PLUS,37,SOC AND REC,271.364051041667
NON WORKER AGE 65 PLUS,37,WORK,1.72889625
NON WORKER AGE 65 PLUS,38,COMMUTE,231.290309224147
NON WORKER AGE 65 PLUS,38,ESCORT,33.7121152083333
NON WORKER AGE 65 PLUS,38,HOME,841.570693958333
NON WORKER AGE 65 PLUS,38,MEAL,152.23099
NON WORKER AGE 65 PLUS,38,OTHER,0
NON WORKER AGE 65 PLUS,38,SCHOOL,0
NON WORKER AGE 65 PLUS,38,SHOP,83.0069820833334
NON WORKER AGE 65 PLUS,38,SOC AND REC,146.141479375
NON WORKER AGE 65 PLUS,38,WORK,1.72889625
NON WORKER AGE 65 PLUS,39,COMMUTE,111.341265523915
NON WORKER AGE 65 PLUS,39,ESCORT,21.1441672916667
NON WORKER AGE 65 PLUS,39,HOME,578.766138541666
NON WORKER AGE 65 PLUS,39,MEAL,30.6817697916667
NON WORKER AGE 65 PLUS,39,OTHER,0
NON WORKER AGE 65 PLUS,39,SCHOOL,0
NON WORKER AGE 65 PLUS,39,SHOP,71.7605610416667
NON WORKER AGE 65 PLUS,39,SOC AND REC,78.116136875
NON WORKER AGE 65 PLUS,39,WORK,1.70060083333333
NON WORKER AGE 65 PLUS,40,COMMUTE,74.9731853706745
NON WORKER AGE 65 PLUS,40,ESCORT,18.213943125
NON WORKER AGE 65 PLUS,40,HOME,528.62386625
NON WORKER AGE 65 PLUS,40,MEAL,4.79480229166667
NON WORKER AGE 65 PLUS,40,OTHER,0
NON WORKER AGE 65 PLUS,40,SCHOOL,0
NON WORKER AGE 65 PLUS,40,SHOP,33.37321125
NON WORKER AGE 65 PLUS,40,SOC AND REC,41.7611760416667
NON WORKER AGE 65 PLUS,40,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,41,COMMUTE,58.1230953544709
NON WORKER AGE 65 PLUS,41,ESCORT,7.00388125
NON WORKER AGE 65 PLUS,41,HOME,522.211228125
NON WORKER AGE 65 PLUS,41,MEAL,4.60502875
NON WORKER AGE 65 PLUS,41,OTHER,0
NON WORKER AGE 65 PLUS,41,SCHOOL,0
NON WORKER AGE 65 PLUS,41,SHOP,17.8535408333333
NON WORKER AGE 65 PLUS,41,SOC AND REC,32.9196077083333
NON WORKER AGE 65 PLUS,41,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,42,COMMUTE,50.8544034803968
NON WORKER AGE 65 PLUS,42,ESCORT,2.59009208333333
NON WORKER AGE 65 PLUS,42,HOME,523.254351041667
NON WORKER AGE 65 PLUS,42,MEAL,4.57855291666667
NON WORKER AGE 65 PLUS,42,OTHER,0
NON WORKER AGE 65 PLUS,42,SCHOOL,0
NON WORKER AGE 65 PLUS,42,SHOP,12.584075
NON WORKER AGE 65 PLUS,42,SOC AND REC,34.659430625
NON WORKER AGE 65 PLUS,42,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,43,COMMUTE,33.4039539544174
NON WORKER AGE 65 PLUS,43,ESCORT,2.59009208333333
NON WORKER AGE 65 PLUS,43,HOME,497.374194583334
NON WORKER AGE 65 PLUS,43,MEAL,4.57855291666667
NON WORKER AGE 65 PLUS,43,OTHER,0
NON WORKER AGE 65 PLUS,43,SCHOOL,0
NON WORKER AGE 65 PLUS,43,SHOP,37.6060620833333
NON WORKER AGE 65 PLUS,43,SOC AND REC,15.9931039583333
NON WORKER AGE 65 PLUS,43,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,44,COMMUTE,34.2808181396026
NON WORKER AGE 65 PLUS,44,ESCORT,2.59009208333333
NON WORKER AGE 65 PLUS,44,HOME,480.014394166667
NON WORKER AGE 65 PLUS,44,MEAL,10.419986875
NON WORKER AGE 65 PLUS,44,OTHER,0
NON WORKER AGE 65 PLUS,44,SCHOOL,0
NON WORKER AGE 65 PLUS,44,SHOP,22.922504375
NON WORKER AGE 65 PLUS,44,SOC AND REC,15.9931039583333
NON WORKER AGE 65 PLUS,44,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,45,COMMUTE,31.444228035436
NON WORKER AGE 65 PLUS,45,ESCORT,0.0246191666666667
NON WORKER AGE 65 PLUS,45,HOME,480.551345416667
NON WORKER AGE 65 PLUS,45,MEAL,2.02100104166667
NON WORKER AGE 65 PLUS,45,OTHER,0
NON WORKER AGE 65 PLUS,45,SCHOOL,0
NON WORKER AGE 65 PLUS,45,SHOP,2.39751270833333
NON WORKER AGE 65 PLUS,45,SOC AND REC,12.8986008333333
NON WORKER AGE 65 PLUS,45,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,46,COMMUTE,29.896976472936
NON WORKER AGE 65 PLUS,46,ESCORT,0.0246191666666667
NON WORKER AGE 65 PLUS,46,HOME,488.421301041667
NON WORKER AGE 65 PLUS,46,MEAL,2.02100104166667
NON WORKER AGE 65 PLUS,46,OTHER,0
NON WORKER AGE 65 PLUS,46,SCHOOL,0
NON WORKER AGE 65 PLUS,46,SHOP,2.39751270833333
NON WORKER AGE 65 PLUS,46,SOC AND REC,12.8986008333333
NON WORKER AGE 65 PLUS,46,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,47,COMMUTE,22.9114213571952
NON WORKER AGE 65 PLUS,47,ESCORT,0.0246191666666667
NON WORKER AGE 65 PLUS,47,HOME,477.456842291667
NON WORKER AGE 65 PLUS,47,MEAL,2.02100104166667
NON WORKER AGE 65 PLUS,47,OTHER,0
NON WORKER AGE 65 PLUS,47,SCHOOL,0
NON WORKER AGE 65 PLUS,47,SHOP,2.39751270833333
NON WORKER AGE 65 PLUS,47,SOC AND REC,12.8986008333333
NON WORKER AGE 65 PLUS,47,WORK,1.61536416666667
NON WORKER AGE 65 PLUS,48,COMMUTE,24.7720763571952
NON WORKER AGE 65 PLUS,48,ESCORT,0.0246191666666667
NON WORKER AGE 65 PLUS,48,HOME,488.620772291667
NON WORKER AGE 65 PLUS,48,MEAL,2.02100104166667
NON WORKER AGE 65 PLUS,48,OTHER,0
NON WORKER AGE 65 PLUS,48,SCHOOL,0
NON WORKER AGE 65 PLUS,48,SHOP,2.39751270833333
NON WORKER AGE 65 PLUS,48,SOC AND REC,12.8986008333333
NON WORKER AGE 65 PLUS,48,WORK,1.61536416666667
OTHER NON WORKING ADULT,1,COMMUTE,40.1234699386707
OTHER NON WORKING ADULT,1,ESCORT,2.16196
OTHER NON WORKING ADULT,1,HOME,764.688890208334
OTHER NON WORKING ADULT,1,MEAL,5.05467791666667
OTHER NON WORKING ADULT,1,OTHER,0
OTHER NON WORKING ADULT,1,SCHOOL,0
OTHER NON WORKING ADULT,1,SHOP,32.4790989583333
OTHER NON WORKING ADULT,1,SOC AND REC,10.6648985416667
OTHER NON WORKING ADULT,1,WORK,5.238955
OTHER NON WORKING ADULT,2,COMMUTE,53.4897293858929
OTHER NON WORKING ADULT,2,ESCORT,0
OTHER NON WORKING ADULT,2,HOME,754.531812291667
OTHER NON WORKING ADULT,2,MEAL,0
OTHER NON WORKING ADULT,2,OTHER,0
OTHER NON WORKING ADULT,2,SCHOOL,0
OTHER NON WORKING ADULT,2,SHOP,32.4790989583333
OTHER NON WORKING ADULT,2,SOC AND REC,51.107189375
OTHER NON WORKING ADULT,2,WORK,8.48427583333333
OTHER NON WORKING ADULT,3,COMMUTE,35.0059377882077
OTHER NON WORKING ADULT,3,ESCORT,0
OTHER NON WORKING ADULT,3,HOME,755.841551041667
OTHER NON WORKING ADULT,3,MEAL,1.30973875
OTHER NON WORKING ADULT,3,OTHER,0
OTHER NON WORKING ADULT,3,SCHOOL,0
OTHER NON WORKING ADULT,3,SHOP,38.9070702083333
OTHER NON WORKING ADULT,3,SOC AND REC,10.6648985416667
OTHER NON WORKING ADULT,3,WORK,8.48427583333333
OTHER NON WORKING ADULT,4,COMMUTE,37.9971378027911
OTHER NON WORKING ADULT,4,ESCORT,0
OTHER NON WORKING ADULT,4,HOME,765.591503333334
OTHER NON WORKING ADULT,4,MEAL,0
OTHER NON WORKING ADULT,4,OTHER,0
OTHER NON WORKING ADULT,4,SCHOOL,0
OTHER NON WORKING ADULT,4,SHOP,38.9070702083333
OTHER NON WORKING ADULT,4,SOC AND REC,15.7434375
OTHER NON WORKING ADULT,4,WORK,7.17453708333333
OTHER NON WORKING ADULT,5,COMMUTE,43.5350408395966
OTHER NON WORKING ADULT,5,ESCORT,4.36579583333333
OTHER NON WORKING ADULT,5,HOME,758.564682083334
OTHER NON WORKING ADULT,5,MEAL,7.76426333333333
OTHER NON WORKING ADULT,5,OTHER,0
OTHER NON WORKING ADULT,5,SCHOOL,0
OTHER NON WORKING ADULT,5,SHOP,46.6713335416667
OTHER NON WORKING ADULT,5,SOC AND REC,12.1314525
OTHER NON WORKING ADULT,5,WORK,7.17453708333333
OTHER NON WORKING ADULT,6,COMMUTE,72.9538437694578
OTHER NON WORKING ADULT,6,ESCORT,7.84631708333333
OTHER NON WORKING ADULT,6,HOME,824.325340000001
OTHER NON WORKING ADULT,6,MEAL,7.76426333333333
OTHER NON WORKING ADULT,6,OTHER,0
OTHER NON WORKING ADULT,6,SCHOOL,0
OTHER NON WORKING ADULT,6,SHOP,52.6254225
OTHER NON WORKING ADULT,6,SOC AND REC,45.1167833333333
OTHER NON WORKING ADULT,6,WORK,8.97143125
OTHER NON WORKING ADULT,7,COMMUTE,109.819354744811
OTHER NON WORKING ADULT,7,ESCORT,14.050236875
OTHER NON WORKING ADULT,7,HOME,850.112958958334
OTHER NON WORKING ADULT,7,MEAL,3.36978520833333
OTHER NON WORKING ADULT,7,OTHER,0
OTHER NON WORKING ADULT,7,SCHOOL,0
OTHER NON WORKING ADULT,7,SHOP,71.262310625
OTHER NON WORKING ADULT,7,SOC AND REC,44.796216875
OTHER NON WORKING ADULT,7,WORK,13.5715758333333
OTHER NON WORKING ADULT,8,COMMUTE,201.646254240876
OTHER NON WORKING ADULT,8,ESCORT,59.5507385416667
OTHER NON WORKING ADULT,8,HOME,838.308544166668
OTHER NON WORKING ADULT,8,MEAL,9.980604375
OTHER NON WORKING ADULT,8,OTHER,0
OTHER NON WORKING ADULT,8,SCHOOL,8.54276375
OTHER NON WORKING ADULT,8,SHOP,98.0090454166667
OTHER NON WORKING ADULT,8,SOC AND REC,77.0848289583333
OTHER NON WORKING ADULT,8,WORK,32.485259375
OTHER NON WORKING ADULT,9,COMMUTE,357.242243288567
OTHER NON WORKING ADULT,9,ESCORT,58.2835660416667
OTHER NON WORKING ADULT,9,HOME,852.214934375001
OTHER NON WORKING ADULT,9,MEAL,16.495970625
OTHER NON WORKING ADULT,9,OTHER,0
OTHER NON WORKING ADULT,9,SCHOOL,91.7077839583334
OTHER NON WORKING ADULT,9,SHOP,167.008375416667
OTHER NON WORKING ADULT,9,SOC AND REC,137.932070625
OTHER NON WORKING ADULT,9,WORK,62.5308139583333
OTHER NON WORKING ADULT,10,COMMUTE,424.290204876761
OTHER NON WORKING ADULT,10,ESCORT,104.143420416667
OTHER NON WORKING ADULT,10,HOME,926.047061875001
OTHER NON WORKING ADULT,10,MEAL,4.82451458333333
OTHER NON WORKING ADULT,10,OTHER,0
OTHER NON WORKING ADULT,10,SCHOOL,156.167364791667
OTHER NON WORKING ADULT,10,SHOP,310.286927291667
OTHER NON WORKING ADULT,10,SOC AND REC,139.892835625
OTHER NON WORKING ADULT,10,WORK,95.66924
OTHER NON WORKING ADULT,11,COMMUTE,526.526860912341
OTHER NON WORKING ADULT,11,ESCORT,91.282064375
OTHER NON WORKING ADULT,11,HOME,1004.69209916667
OTHER NON WORKING ADULT,11,MEAL,62.134570625
OTHER NON WORKING ADULT,11,OTHER,0
OTHER NON WORKING ADULT,11,SCHOOL,137.504305833333
OTHER NON WORKING ADULT,11,SHOP,450.798836666667
OTHER NON WORKING ADULT,11,SOC AND REC,289.136749166667
OTHER NON WORKING ADULT,11,WORK,125.838044166667
OTHER NON WORKING ADULT,12,COMMUTE,565.776155656119
OTHER NON WORKING ADULT,12,ESCORT,150.409881875
OTHER NON WORKING ADULT,12,HOME,1012.58381645833
OTHER NON WORKING ADULT,12,MEAL,50.1778666666667
OTHER NON WORKING ADULT,12,OTHER,0
OTHER NON WORKING ADULT,12,SCHOOL,129.254844791667
OTHER NON WORKING ADULT,12,SHOP,567.258177708333
OTHER NON WORKING ADULT,12,SOC AND REC,348.899843541667
OTHER NON WORKING ADULT,12,WORK,183.980006041667
OTHER NON WORKING ADULT,13,COMMUTE,721.59646333516
OTHER NON WORKING ADULT,13,ESCORT,105.3723975
OTHER NON WORKING ADULT,13,HOME,1070.30570145833
OTHER NON WORKING ADULT,13,MEAL,169.349874166667
OTHER NON WORKING ADULT,13,OTHER,0
OTHER NON WORKING ADULT,13,SCHOOL,170.442521041667
OTHER NON WORKING ADULT,13,SHOP,873.97389
OTHER NON WORKING ADULT,13,SOC AND REC,344.94086375
OTHER NON WORKING ADULT,13,WORK,270.920677916667
OTHER NON WORKING ADULT,14,COMMUTE,879.546583577782
OTHER NON WORKING ADULT,14,ESCORT,97.589255625
OTHER NON WORKING ADULT,14,HOME,1130.696456875
OTHER NON WORKING ADULT,14,MEAL,150.521306875
OTHER NON WORKING ADULT,14,OTHER,0
OTHER NON WORKING ADULT,14,SCHOOL,155.25178875
OTHER NON WORKING ADULT,14,SHOP,1128.78250291667
OTHER NON WORKING ADULT,14,SOC AND REC,487.359505625
OTHER NON WORKING ADULT,14,WORK,408.503491458333
OTHER NON WORKING ADULT,15,COMMUTE,863.723432125573
